arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
2.114,3.224,0.761,-3.907,3.403,0.068,3.712,0.855,-5.396,3.885,0.072,3.531,0.64,-4.98,3.757,0.08,Australia,289.58
2.114,1.628,0.735,-4.389,1.702,0.053,1.91,0.845,-6.159,1.961,0.048,1.714,0.734,-5.015,1.798,0.059,Australia,289.58
2.114,0.762,0.748,-0.763,0.9,0.076,0.961,0.841,-1.509,1.074,0.076,0.84,0.662,-1.223,1.011,0.09,Australia,289.58
2.114,0.538,0.827,-0.115,0.69,0.08,0.705,0.941,-0.612,0.83,0.081,0.592,0.756,-0.468,0.793,0.097,Australia,289.58
2.178,1.359,0.781,-2.855,1.435,0.05,0.934,0.95,-0.902,1.008,0.041,1.251,0.772,-2.41,1.349,0.055,Australia,288.369
2.33,1.154,0.927,-3.249,1.174,0.025,0.999,0.859,-2.346,1.042,0.034,1.121,0.849,-3.201,1.167,0.038,Australia,289.395
2.02,0.48,0.799,-2.432,0.509,0.03,0.198,0.739,-0.01,0.276,0.035,0.412,0.647,-1.857,0.464,0.039,Australia,288.018
2.122,0.905,0.857,-2.67,0.94,0.035,0.885,0.723,-2.743,0.949,0.048,0.81,0.827,-2.079,0.861,0.041,Australia,288.796
2.818,0.843,0.816,-3.414,0.888,0.034,0.966,0.783,-4.661,1.006,0.034,0.686,0.803,-1.987,0.731,0.031,Australia,290.205
3.159,0.492,0.577,-5.166,0.589,0.048,0.446,0.584,-3.604,0.509,0.037,0.391,0.616,-2.675,0.455,0.035,Australia,290.51
3.337,-0.196,0.271,-1.211,0.31,0.059,-0.08,0.281,-0.425,0.249,0.058,-0.208,0.561,-0.692,0.271,0.043,Australia,290.625
2.425,0.207,0.88,0.439,0.276,0.037,0.197,0.745,0.265,0.316,0.051,0.273,0.732,-0.027,0.373,0.052,Australia,289.472
4.036,1.994,0.718,-35.389,2.023,0.033,1.505,0.656,-19.811,1.53,0.027,2.281,0.725,-45.741,2.293,0.022,Australia,290.185
3.476,0.411,0.416,-2.467,0.487,0.058,0.108,0.652,0.185,0.236,0.046,0.115,0.461,0.016,0.26,0.051,Australia,290.548
3.129,0.188,0.508,-1.087,0.389,0.06,0.212,0.561,-0.382,0.317,0.042,0.202,0.875,0.165,0.246,0.025,Australia,290.463
3.225,-0.074,0.66,0.359,0.265,0.057,-0.017,0.634,0.382,0.261,0.058,-0.052,0.734,0.458,0.244,0.053,Australia,290.453
3.225,-0.308,0.45,-2.286,0.389,0.069,-0.248,0.57,-1.036,0.306,0.052,-0.25,0.715,-0.85,0.292,0.043,Australia,290.453
3.059,-0.019,0.369,-0.366,0.355,0.077,0.043,0.378,0.013,0.302,0.065,0.037,0.7,0.475,0.22,0.047,Australia,290.364
3.059,0.513,0.773,-1.671,0.588,0.04,0.577,0.711,-2.082,0.631,0.036,0.5,0.777,-1.333,0.549,0.032,Australia,290.364
2.056,0.515,0.766,-2.807,0.573,0.042,0.643,0.635,-4.61,0.696,0.045,0.544,0.779,-2.858,0.577,0.032,Australia,288.485
3.038,-0.1,0.094,-0.304,0.489,0.108,-0.076,0.205,-0.01,0.43,0.096,-0.076,0.566,0.265,0.367,0.081,Australia,290.277
3.077,-0.018,0.504,-0.072,0.308,0.066,0.029,0.536,0.246,0.258,0.055,0.003,0.767,0.587,0.191,0.041,Australia,290.257
3.077,0.051,0.434,-0.4,0.335,0.067,0.095,0.482,0.022,0.28,0.053,0.07,0.787,0.558,0.188,0.035,Australia,290.257
2.926,0.5,0.504,-1.693,0.676,0.066,0.656,0.53,-2.314,0.75,0.053,0.592,0.799,-1.432,0.642,0.036,Australia,290.197
2.96,-0.202,0.491,-0.626,0.323,0.067,-0.176,0.585,-0.149,0.272,0.055,0.08,0.46,0.11,0.239,0.06,Australia,290.1
2.905,-0.164,0.469,-0.22,0.338,0.075,-0.135,0.568,0.125,0.286,0.064,-0.196,0.692,0.058,0.297,0.057,Australia,290.114
2.736,-0.107,0.511,0.073,0.329,0.075,-0.213,0.619,-0.005,0.343,0.064,-0.096,0.686,0.378,0.27,0.06,Australia,290.023
2.736,-0.136,0.425,-0.023,0.383,0.088,-0.243,0.449,-0.219,0.418,0.083,-0.117,0.669,0.325,0.311,0.071,Australia,290.023
2.154,-0.08,0.602,-0.387,0.234,0.058,-0.166,0.524,-0.862,0.271,0.056,-0.093,0.694,0.174,0.18,0.041,Australia,289.129
2.154,0.186,0.5,-0.001,0.447,0.084,0.051,0.457,0.151,0.412,0.084,0.156,0.606,0.244,0.389,0.073,Australia,289.129
2.025,1.059,0.89,-4.001,1.092,0.034,1.108,0.757,-4.589,1.154,0.041,0.997,0.885,-3.388,1.023,0.029,Australia,288.717
1.988,0.48,0.849,-0.5,0.535,0.039,0.569,0.753,-1.133,0.638,0.048,0.45,0.87,-0.319,0.502,0.037,Australia,288.682
1.988,0.31,0.789,-0.056,0.399,0.048,0.394,0.771,-0.436,0.465,0.047,0.298,0.834,0.096,0.369,0.041,Australia,288.682
1.988,0.69,0.713,-2.011,0.783,0.053,0.794,0.708,-2.598,0.856,0.046,0.704,0.788,-1.822,0.758,0.04,Australia,288.682
1.836,0.277,0.756,-0.099,0.375,0.051,0.293,0.653,-0.255,0.401,0.055,0.33,0.796,-0.221,0.395,0.044,Australia,288.081
1.836,0.824,0.9,-2.948,0.853,0.032,0.855,0.76,-3.41,0.901,0.041,0.867,0.921,-3.236,0.883,0.024,Australia,288.081
1.836,0.928,0.911,-1.364,0.964,0.034,0.954,0.777,-1.729,1.036,0.053,1.001,0.923,-1.757,1.041,0.037,Australia,288.081
1.836,1.333,0.908,-7.711,1.366,0.033,1.365,0.766,-8.175,1.402,0.035,1.415,0.91,-8.548,1.431,0.023,Australia,288.081
1.836,0.768,0.9,-1.536,0.799,0.033,0.797,0.772,-1.922,0.858,0.047,0.816,0.918,-1.829,0.844,0.032,Australia,288.081
1.836,0.977,0.81,-7.055,1.033,0.044,1.015,0.64,-7.648,1.07,0.044,1.04,0.83,-7.598,1.067,0.031,Australia,288.081
1.836,0.672,0.707,-2.049,0.753,0.055,0.693,0.516,-2.401,0.795,0.063,0.721,0.762,-2.215,0.773,0.045,Australia,288.081
1.441,0.445,0.906,-0.474,0.476,0.033,0.376,0.725,-0.412,0.466,0.054,0.415,0.924,-0.291,0.446,0.032,Australia,286.513
1.441,0.132,0.899,0.442,0.183,0.033,0.074,0.755,0.475,0.177,0.042,0.094,0.923,0.701,0.134,0.024,Australia,286.513
1.441,0.221,0.816,-2.133,0.298,0.048,0.159,0.562,-1.073,0.242,0.044,0.182,0.838,-0.803,0.226,0.032,Australia,286.513
1.441,0.91,0.899,-2.636,0.936,0.034,0.839,0.758,-2.348,0.898,0.05,0.834,0.904,-2.091,0.863,0.034,Australia,286.513
1.441,0.525,0.869,-2.219,0.558,0.037,0.492,0.571,-2.309,0.566,0.054,0.475,0.903,-1.519,0.494,0.026,Australia,286.513
1.912,0.626,0.711,-7.657,0.652,0.035,0.337,0.695,-2.178,0.395,0.04,0.643,0.857,-7.716,0.654,0.023,Australia,284.583
1.717,0.891,0.775,-12.792,0.905,0.028,0.455,0.742,-2.989,0.487,0.03,0.874,0.83,-12.162,0.884,0.024,Australia,283.846
1.905,4.168,0.646,-75.844,4.28,0.057,3.424,0.833,-49.862,3.482,0.037,4.013,0.611,-68.683,4.076,0.042,SAmerica,299.518
2.318,2.947,0.843,-7.379,3.009,0.053,1.865,0.737,-2.68,1.994,0.062,2.819,0.864,-6.676,2.88,0.052,SAmerica,300.308
2.733,12.213,0.804,-117.036,12.248,0.023,7.715,0.859,-46.246,7.749,0.018,11.805,0.926,-108.859,11.816,0.013,SAmerica,300.247
2.733,0.557,0.228,-14.405,0.607,0.053,0.083,0.059,-1.231,0.231,0.048,0.529,0.179,-12.399,0.566,0.045,SAmerica,300.247
2.668,0.789,0.799,-8.689,0.849,0.042,1.029,0.871,-14.306,1.067,0.038,0.985,0.876,-12.412,0.999,0.022,SAmerica,298.799
1.814,0.473,0.801,-1.11,0.562,0.041,1.084,0.849,-6.568,1.119,0.036,0.877,0.855,-4.448,0.903,0.029,SAmerica,298.408
2.018,0.853,0.879,-17.289,0.901,0.037,0.631,0.721,-8.638,0.654,0.022,1.011,0.812,-23.276,1.038,0.03,SAmerica,299.734
2.105,1.401,0.486,-20.866,1.459,0.046,1.2,0.438,-15.505,1.267,0.046,1.137,0.556,-14.071,1.211,0.047,SAmerica,299.696
1.472,3.899,0.788,-62.17,3.994,0.053,2.816,0.775,-33.214,2.939,0.051,3.358,0.819,-45.453,3.425,0.041,SAmerica,301.544
2.433,4.107,0.867,-7.442,4.24,0.026,4.904,0.874,-10.534,4.955,0.018,4.27,0.913,-7.788,4.326,0.017,SAmerica,300.829
2.261,3.83,0.886,-20.396,3.88,0.031,4.477,0.894,-28.178,4.531,0.035,4.328,0.89,-26.078,4.365,0.028,SAmerica,300.343
2.381,3.401,0.467,-40.833,3.455,0.041,2.562,0.484,-23.331,2.635,0.042,3.1,0.552,-33.788,3.151,0.038,SAmerica,300.138
2.528,2.515,0.744,-34.853,2.547,0.041,1.541,0.767,-12.916,1.597,0.04,2.165,0.743,-25.651,2.196,0.037,SAmerica,299.254
2.47,1.809,0.829,-7.097,1.888,0.035,2.001,0.83,-9.092,2.108,0.043,1.512,0.876,-4.563,1.565,0.026,SAmerica,301.052
2.433,1.042,0.884,-2.046,1.086,0.041,0.964,0.793,-1.774,1.036,0.051,1.201,0.856,-3.157,1.268,0.055,SAmerica,300.23
2.712,3.903,0.52,-58.466,3.956,0.045,2.293,0.318,-20.235,2.364,0.041,3.629,0.422,-50.166,3.669,0.038,SAmerica,299.429
2.122,0.374,0.76,-8.238,0.408,0.041,-0.071,0.542,-0.362,0.157,0.035,0.325,0.582,-5.826,0.351,0.033,SAmerica,300.657
1.017,-0.087,0.808,-2.222,0.118,0.03,0.02,0.821,0.572,0.043,0.014,-0.1,0.841,-2.026,0.114,0.021,Australia,284.987
1.017,0.086,0.768,-0.119,0.129,0.03,0.201,0.754,-2.249,0.219,0.028,0.067,0.828,0.363,0.097,0.022,Australia,284.987
1.017,0.11,0.804,0.042,0.144,0.029,0.227,0.8,-1.905,0.251,0.034,0.09,0.877,0.394,0.115,0.022,Australia,284.987
1.017,0.057,0.742,0.467,0.142,0.043,0.168,0.73,-0.421,0.232,0.053,0.038,0.828,0.591,0.125,0.039,Australia,284.987
1.017,-0.069,0.801,0.08,0.103,0.028,0.034,0.8,0.409,0.083,0.028,-0.085,0.852,0.093,0.102,0.021,Australia,284.987
1.017,0.14,0.684,0.204,0.252,0.062,0.28,0.798,-0.697,0.367,0.071,0.122,0.76,0.284,0.239,0.061,Australia,284.987
1.017,-0.012,0.837,0.65,0.128,0.044,0.098,0.778,0.101,0.205,0.063,-0.027,0.859,0.588,0.139,0.047,Australia,284.987
1.017,0.044,0.84,0.582,0.093,0.026,0.175,0.822,-0.975,0.203,0.033,0.03,0.854,0.686,0.081,0.024,Australia,284.987
1.017,-0.1,0.839,-0.224,0.121,0.025,-0.0,0.896,0.573,0.071,0.027,-0.115,0.875,-0.342,0.126,0.02,Australia,284.987
1.017,-0.081,0.841,-1.197,0.113,0.029,0.038,0.773,0.332,0.062,0.018,-0.095,0.88,-0.979,0.107,0.018,Australia,284.987
1.017,0.202,0.848,-0.464,0.225,0.028,0.337,0.879,-2.818,0.363,0.039,0.183,0.842,-0.286,0.211,0.03,Australia,284.987
1.017,0.089,0.833,0.482,0.142,0.035,0.207,0.833,-0.714,0.258,0.049,0.071,0.888,0.576,0.128,0.034,Australia,284.987
1.017,-0.127,0.73,-1.29,0.151,0.031,-0.005,0.82,0.534,0.068,0.026,-0.133,0.755,-1.266,0.15,0.026,Australia,284.987
1.017,0.193,0.861,-0.129,0.221,0.031,0.322,0.869,-1.979,0.359,0.046,0.172,0.871,0.011,0.207,0.033,Australia,284.987
1.017,0.224,0.655,-0.818,0.274,0.045,0.354,0.643,-2.73,0.393,0.048,0.203,0.726,-0.472,0.247,0.04,Australia,284.987
0.666,0.209,0.969,0.343,0.225,0.024,0.29,0.909,-0.308,0.317,0.037,0.219,0.976,0.313,0.23,0.02,SAmerica,283.902
1.077,-0.066,0.882,0.578,0.097,0.022,0.137,0.819,-0.223,0.165,0.029,0.147,0.922,-0.123,0.158,0.018,Australia,285.148
1.077,-0.255,0.751,-1.596,0.281,0.043,-0.044,0.675,0.324,0.143,0.049,-0.065,0.822,0.473,0.127,0.039,Australia,285.148
1.077,-0.163,0.789,0.005,0.215,0.049,0.023,0.669,0.348,0.174,0.06,0.03,0.841,0.611,0.135,0.046,Australia,285.148
1.077,-0.041,0.896,0.736,0.097,0.027,0.168,0.794,-0.258,0.212,0.039,0.179,0.878,-0.139,0.202,0.029,Australia,285.148
1.077,0.01,0.809,0.65,0.105,0.03,0.231,0.767,-1.17,0.26,0.035,0.241,0.875,-1.106,0.256,0.025,Australia,285.148
1.378,0.945,0.691,-46.318,0.959,0.028,1.071,0.434,-60.672,1.094,0.039,1.055,0.69,-58.647,1.076,0.037,Australia,283.362
1.692,1.232,0.784,-8.091,1.259,0.035,1.203,0.652,-7.937,1.248,0.045,1.166,0.825,-7.127,1.19,0.033,Australia,283.676
3.433,9.447,0.669,-30.694,9.594,0.025,11.454,0.313,-45.993,11.682,0.035,7.49,0.646,-18.998,7.621,0.021,SAmerica,300.362
2.553,10.472,0.716,-81.326,10.567,0.033,8.016,0.693,-47.415,8.103,0.028,12.507,0.745,-115.037,12.545,0.023,SAmerica,301.299
2.49,4.277,0.838,-45.908,4.307,0.032,2.526,0.746,-15.842,2.581,0.033,4.086,0.861,-41.486,4.099,0.021,SAmerica,300.865
2.874,2.188,0.69,-28.777,2.219,0.038,1.167,0.76,-7.912,1.214,0.034,2.064,0.734,-25.315,2.086,0.031,SAmerica,299.391
2.806,6.05,0.711,-123.678,6.093,0.032,4.334,0.746,-64.028,4.4,0.033,5.911,0.826,-116.829,5.923,0.017,SAmerica,301.92
2.735,5.891,0.516,-175.66,5.95,0.04,3.746,0.456,-71.988,3.824,0.037,5.472,0.701,-149.525,5.492,0.022,SAmerica,301.697
2.616,1.627,0.851,-102.678,1.664,0.041,0.806,0.915,-25.817,0.846,0.03,1.608,0.864,-98.401,1.63,0.031,SAmerica,299.554
2.616,6.896,0.746,-195.261,6.955,0.035,4.135,0.506,-69.325,4.163,0.019,6.732,0.799,-184.204,6.756,0.022,SAmerica,299.554
2.24,3.486,0.728,-28.705,3.595,0.041,4.012,0.711,-37.036,4.068,0.031,3.791,0.824,-32.65,3.826,0.024,SAmerica,299.86
1.817,8.661,0.81,-49.332,8.874,0.051,8.645,0.778,-48.438,8.794,0.043,9.669,0.834,-59.616,9.738,0.031,SAmerica,301.917
1.704,1.634,0.902,-15.269,1.665,0.031,1.32,0.708,-10.776,1.417,0.049,2.267,0.893,-29.387,2.276,0.02,SAmerica,302.436
2.651,1.349,0.771,-8.089,1.386,0.031,1.326,0.855,-7.601,1.348,0.024,1.564,0.723,-11.071,1.597,0.032,SAmerica,299.298
3.218,8.219,0.777,-45.05,8.274,0.029,6.482,0.693,-28.381,6.609,0.039,8.965,0.739,-53.51,9.002,0.025,SAmerica,299.279
3.743,0.306,0.536,-1.263,0.389,0.049,-0.032,0.73,0.37,0.205,0.04,0.182,0.714,-0.006,0.259,0.038,SAmerica,301.612
2.685,1.282,0.457,-24.513,1.324,0.047,0.668,0.456,-6.411,0.713,0.036,1.24,0.465,-22.285,1.264,0.035,SAmerica,301.727
2.51,14.904,0.825,-99.833,14.972,0.029,9.772,0.674,-42.89,9.878,0.029,13.94,0.889,-86.641,13.958,0.015,SAmerica,301.43
2.334,2.201,0.465,-48.87,2.242,0.044,1.105,0.696,-11.733,1.133,0.026,1.965,0.571,-38.114,1.986,0.03,SAmerica,301.079
2.334,3.15,0.647,-31.617,3.2,0.048,2.061,0.578,-16.09,2.14,0.046,2.776,0.688,-24.162,2.81,0.037,SAmerica,301.079
2.652,2.528,0.462,-10.319,2.63,0.063,1.548,0.743,-3.411,1.642,0.047,2.561,0.566,-10.417,2.641,0.056,SAmerica,299.711
2.785,11.215,0.688,-52.251,11.335,0.027,12.798,0.497,-68.623,12.96,0.034,10.748,0.603,-48.019,10.875,0.027,SAmerica,299.448
3.276,9.381,0.456,-224.822,9.452,0.039,7.957,0.585,-160.723,7.999,0.027,9.129,0.643,-210.538,9.148,0.02,SAmerica,301.413
3.072,6.579,0.365,-35.118,6.713,0.045,5.517,0.769,-23.91,5.575,0.027,8.111,0.636,-52.326,8.157,0.029,SAmerica,301.705
3.24,7.442,0.684,-55.531,7.502,0.033,5.848,0.664,-34.937,5.981,0.043,7.839,0.738,-61.206,7.869,0.024,SAmerica,301.411
3.24,1.382,0.733,-23.248,1.398,0.025,0.959,0.791,-11.216,0.992,0.03,1.58,0.807,-30.304,1.589,0.02,SAmerica,301.411
2.52,1.141,0.515,-10.842,1.191,0.054,0.521,0.34,-2.16,0.615,0.052,0.842,0.672,-5.507,0.883,0.042,SAmerica,301.21
2.35,5.449,0.677,-18.221,5.555,0.051,4.951,0.602,-12.887,5.121,0.053,5.825,0.745,-20.58,5.886,0.04,SAmerica,301.544
3.372,5.227,0.589,-59.02,5.293,0.042,3.997,0.742,-27.896,4.061,0.033,4.212,0.701,-37.626,4.246,0.027,SAmerica,298.876
2.508,15.232,0.613,-103.683,15.306,0.029,10.721,0.41,-53.131,11.007,0.048,14.315,0.676,-91.261,14.37,0.024,SAmerica,300.854
2.079,2.363,0.647,-22.989,2.438,0.05,2.005,0.509,-18.481,2.1,0.049,2.75,0.653,-30.252,2.783,0.035,SAmerica,301.179
2.172,1.37,0.379,-99.127,1.423,0.055,0.773,0.805,-31.04,0.805,0.032,1.276,0.371,-81.855,1.295,0.031,SAmerica,301.072
2.274,1.995,0.725,-96.906,2.026,0.04,1.058,0.772,-27.523,1.093,0.032,1.544,0.76,-57.642,1.568,0.031,SAmerica,299.676
2.025,1.724,0.88,-132.469,1.746,0.03,0.98,0.688,-50.959,1.089,0.052,1.644,0.831,-120.171,1.664,0.028,SAmerica,301.528
2.635,2.623,0.632,-13.699,2.698,0.046,2.792,0.69,-15.986,2.891,0.05,2.054,0.711,-8.017,2.113,0.036,SAmerica,298.922
3.493,0.641,0.568,-16.238,0.664,0.034,0.225,0.694,-3.411,0.338,0.049,0.619,0.638,-14.631,0.632,0.025,SAmerica,301.717
3.291,3.493,0.625,-19.953,3.548,0.047,2.395,0.838,-8.886,2.437,0.034,3.051,0.786,-14.959,3.096,0.04,SAmerica,301.059
2.374,2.017,0.664,-20.961,2.083,0.052,1.701,0.613,-14.896,1.772,0.05,1.919,0.773,-18.092,1.942,0.03,SAmerica,301.223
2.272,1.389,0.657,-21.385,1.428,0.044,1.096,0.705,-13.243,1.139,0.041,1.442,0.774,-22.236,1.454,0.026,SAmerica,300.754
2.272,2.648,0.719,-13.331,2.703,0.045,2.228,0.72,-8.248,2.309,0.045,2.736,0.824,-14.02,2.767,0.035,SAmerica,300.754
2.656,0.197,0.352,-0.387,0.361,0.067,0.034,0.342,0.057,0.297,0.066,0.211,0.45,-0.272,0.345,0.061,SAmerica,297.653
4.322,1.451,0.518,-26.699,1.5,0.03,1.866,0.69,-44.873,1.915,0.033,2.432,0.616,-72.845,2.45,0.023,SAmerica,298.602
4.342,-0.041,-0.163,-0.179,0.406,0.095,-0.106,0.131,-0.148,0.4,0.091,0.224,-0.046,-0.399,0.442,0.09,SAmerica,300.026
3.959,3.065,0.576,-11.174,3.153,0.052,2.569,0.678,-6.861,2.67,0.046,3.491,0.671,-14.524,3.561,0.049,SAmerica,301.075
3.339,1.677,0.728,-19.516,1.696,0.032,0.898,0.809,-5.194,0.932,0.031,1.468,0.797,-14.793,1.488,0.03,SAmerica,301.29
2.763,0.453,0.504,-4.391,0.539,0.047,0.684,0.328,-9.744,0.761,0.053,1.001,0.695,-18.104,1.015,0.027,SAmerica,300.836
2.763,-0.144,0.649,0.03,0.231,0.045,-0.057,0.721,0.381,0.185,0.043,0.227,0.657,-0.545,0.292,0.045,SAmerica,300.836
2.381,0.214,0.039,-0.225,0.697,0.17,-0.059,0.202,-0.024,0.633,0.168,0.083,-0.048,-0.084,0.656,0.167,SAmerica,301.236
1.758,1.31,0.74,-19.181,1.382,0.052,1.062,0.732,-11.958,1.108,0.038,1.1,0.791,-12.863,1.146,0.038,SAmerica,300.86
3.305,0.533,0.608,-2.285,0.603,0.036,0.796,0.745,-5.204,0.829,0.03,0.577,0.614,-2.631,0.634,0.034,SAmerica,296.905
4.244,14.731,0.662,-56.745,14.854,0.023,16.341,0.708,-70.535,16.532,0.031,22.382,0.673,-130.657,22.428,0.018,SAmerica,299.173
3.942,2.544,0.467,-25.036,2.586,0.041,1.714,0.709,-11.169,1.78,0.043,2.118,0.613,-17.118,2.157,0.036,SAmerica,300.999
3.531,2.846,0.502,-20.985,2.897,0.045,1.91,0.636,-8.629,1.995,0.047,2.536,0.693,-16.398,2.577,0.039,SAmerica,301.332
3.053,1.187,0.291,-10.53,1.245,0.053,0.641,0.703,-2.707,0.706,0.042,0.997,0.442,-7.213,1.051,0.047,SAmerica,301.439
2.836,0.403,0.552,-1.605,0.492,0.04,0.634,0.716,-4.138,0.691,0.039,1.055,0.71,-11.477,1.077,0.031,SAmerica,300.873
2.407,3.234,0.579,-87.143,3.271,0.038,1.999,0.388,-34.878,2.087,0.046,2.977,0.736,-72.645,2.99,0.021,SAmerica,300.969
2.407,1.378,0.701,-27.067,1.401,0.037,0.76,0.575,-8.615,0.82,0.044,1.199,0.775,-19.953,1.211,0.025,SAmerica,300.969
2.345,2.088,0.749,-51.004,2.134,0.044,2.167,0.706,-54.004,2.195,0.035,1.945,0.659,-43.43,1.972,0.032,SAmerica,299.944
2.484,2.023,0.813,-16.489,2.046,0.034,0.998,0.886,-3.372,1.023,0.025,1.771,0.836,-12.407,1.792,0.03,SAmerica,299.589
1.841,7.219,0.694,-69.3,7.348,0.055,5.599,0.59,-41.47,5.711,0.045,5.81,0.631,-44.566,5.916,0.045,SAmerica,300.991
1.957,1.135,0.77,-21.084,1.171,0.046,0.423,0.749,-3.326,0.526,0.049,0.744,0.674,-9.131,0.793,0.044,SAmerica,302.019
1.915,3.057,0.64,-47.005,3.24,0.061,2.617,0.503,-34.502,2.786,0.054,3.663,0.71,-62.087,3.714,0.035,SAmerica,301.92
4.679,1.831,0.601,-14.36,1.888,0.029,2.587,0.588,-32.407,2.652,0.035,2.746,0.468,-32.62,2.792,0.032,SAmerica,297.968
4.453,16.901,0.529,-85.933,17.063,0.03,16.864,0.662,-68.218,17.021,0.027,22.559,0.66,-151.557,22.603,0.018,SAmerica,298.375
3.513,2.047,0.682,-15.244,2.085,0.037,1.749,0.719,-11.833,1.833,0.049,1.547,0.699,-8.45,1.59,0.035,SAmerica,300.355
2.581,1.33,0.353,-112.644,1.42,0.045,1.557,0.653,-144.785,1.608,0.036,1.928,0.105,-215.523,1.96,0.032,SAmerica,300.18
2.447,2.579,0.591,-48.398,2.61,0.037,1.548,0.388,-18.312,1.632,0.047,2.329,0.712,-38.889,2.346,0.025,SAmerica,300.46
2.343,0.583,0.802,-8.424,0.632,0.041,0.638,0.761,-9.14,0.656,0.025,0.494,0.763,-5.21,0.513,0.024,SAmerica,298.776
2.211,0.428,0.785,-1.717,0.461,0.038,-0.061,0.775,0.421,0.213,0.045,0.045,0.82,0.638,0.168,0.036,SAmerica,298.336
2.55,4.954,0.719,-62.599,5.086,0.046,5.375,0.726,-67.502,5.477,0.039,5.149,0.693,-65.462,5.199,0.029,SAmerica,300.072
2.532,6.237,0.745,-47.061,6.312,0.039,4.379,0.686,-23.582,4.514,0.044,6.319,0.847,-47.511,6.341,0.021,SAmerica,301.706
1.921,1.965,0.828,-13.495,2.127,0.06,2.229,0.734,-15.741,2.285,0.038,2.329,0.863,-16.997,2.369,0.033,SAmerica,301.888
2.279,0.236,0.411,-2.307,0.311,0.048,0.055,0.429,-0.822,0.231,0.053,0.244,0.617,-1.652,0.279,0.032,SAmerica,298.29
3.144,-0.033,0.348,-0.048,0.216,0.042,0.108,0.241,-0.49,0.258,0.046,-0.018,0.408,0.133,0.196,0.039,SAmerica,297.478
4.425,1.452,0.193,-8.173,1.546,0.069,0.959,0.572,-3.207,1.047,0.055,1.253,0.54,-5.777,1.329,0.058,SAmerica,298.196
3.529,0.419,0.429,-2.887,0.483,0.039,0.456,0.779,-3.149,0.499,0.033,0.663,0.692,-6.846,0.687,0.029,SAmerica,300.376
3.529,0.306,0.596,-4.704,0.348,0.03,0.414,0.53,-13.302,0.525,0.058,0.531,0.522,-13.355,0.552,0.028,SAmerica,300.376
2.586,16.693,0.604,-97.303,16.831,0.038,16.938,0.57,-88.069,17.416,0.055,16.161,0.709,-90.423,16.231,0.027,SAmerica,299.669
2.586,6.436,0.555,-44.618,6.515,0.044,4.814,0.709,-26.47,4.924,0.048,6.1,0.626,-39.702,6.154,0.036,SAmerica,299.669
2.255,3.891,0.667,-18.412,3.957,0.042,2.877,0.667,-9.833,2.956,0.04,3.46,0.717,-14.337,3.517,0.037,SAmerica,298.482
2.179,3.354,0.693,-76.161,3.526,0.055,3.487,0.878,-76.207,3.516,0.023,3.049,0.813,-59.844,3.131,0.036,SAmerica,298.283
2.597,2.904,0.697,-33.001,2.946,0.038,1.74,0.614,-12.457,1.831,0.04,2.863,0.762,-31.576,2.884,0.026,SAmerica,301.756
2.314,2.448,0.851,-21.759,2.486,0.037,1.327,0.858,-5.954,1.374,0.03,2.537,0.872,-22.96,2.551,0.023,SAmerica,302.081
2.314,5.021,0.816,-62.522,5.105,0.046,2.958,0.834,-21.33,3.027,0.032,5.137,0.84,-63.952,5.162,0.026,SAmerica,302.081
3.491,3.348,0.324,-10.069,3.539,0.051,4.116,0.502,-14.876,4.239,0.045,3.192,0.615,-8.629,3.301,0.037,SAmerica,297.855
4.316,1.256,0.214,-11.516,1.329,0.033,1.695,0.449,-20.306,1.735,0.028,1.344,0.448,-12.64,1.388,0.026,SAmerica,298.083
3.969,1.811,0.733,-8.424,1.859,0.035,1.991,0.63,-11.253,2.055,0.038,2.067,0.702,-11.178,2.113,0.036,SAmerica,298.386
3.969,1.488,-0.278,-10.503,1.679,0.07,1.26,0.13,-6.809,1.383,0.051,1.605,-0.006,-10.916,1.709,0.053,SAmerica,298.386
2.951,1.025,0.747,-10.648,1.069,0.021,1.873,0.67,-41.251,2.035,0.056,1.511,0.753,-22.947,1.532,0.018,SAmerica,299.37
2.761,0.903,0.638,-11.14,1.025,0.043,1.805,0.545,-58.884,1.873,0.042,1.301,0.669,-19.567,1.334,0.026,SAmerica,299.369
2.761,0.434,0.584,-2.996,0.582,0.045,1.085,0.625,-14.376,1.141,0.041,0.745,0.644,-6.272,0.785,0.028,SAmerica,299.369
2.802,1.981,0.575,-37.486,2.015,0.032,1.668,0.452,-26.974,1.717,0.035,1.987,0.473,-37.522,2.015,0.029,SAmerica,299.361
2.286,1.314,0.633,-24.188,1.349,0.033,1.106,0.489,-17.402,1.153,0.035,1.61,0.613,-35.774,1.63,0.027,SAmerica,298.448
2.286,2.564,0.603,-19.716,2.63,0.04,2.2,0.667,-14.146,2.249,0.031,3.112,0.632,-28.692,3.148,0.032,SAmerica,298.448
2.437,1.448,0.746,-92.224,1.522,0.037,1.909,0.852,-150.981,1.943,0.029,2.059,0.725,-174.707,2.089,0.028,SAmerica,298.245
2.678,7.772,0.616,-55.946,7.873,0.042,5.789,0.678,-30.602,5.865,0.032,5.828,0.718,-30.876,5.89,0.029,SAmerica,301.014
