arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.923,-3.232,0.715,-0.771,-121.778,0.041,-0.615,0.686,-0.199,49.703,0.034,-1.441,0.686,0.133,-85.214,0.029,-1.951,0.717,0.051,-89.15,0.03,SAmerica,298.55
1.871,-0.804,0.757,-0.055,417.198,0.026,-0.821,0.599,-0.315,178.088,0.029,-2.344,0.664,0.084,871.914,0.024,-0.774,0.749,0.541,275.139,0.017,SAmerica,298.261
2.471,-1.074,0.831,0.033,132.901,0.022,-0.4,0.635,-0.956,89.412,0.031,-0.037,0.684,0.183,122.15,0.02,-1.088,0.81,0.584,87.147,0.014,SAmerica,295.359
2.504,0.32,0.791,0.469,107.506,0.021,0.209,0.689,0.105,75.139,0.027,-0.139,0.739,0.469,107.537,0.021,-0.409,0.756,0.567,97.057,0.019,SAmerica,295.488
2.642,-1.732,0.811,0.47,799.597,0.02,-2.445,0.629,-0.32,-522.64,0.032,0.054,0.752,0.487,786.568,0.02,-1.946,0.771,0.593,700.906,0.018,SAmerica,297.964
1.768,0.508,0.723,0.41,174.996,0.021,-0.349,0.699,0.048,69.3,0.027,-0.32,0.717,0.464,166.817,0.02,0.15,0.714,0.51,159.507,0.019,SAmerica,297.512
2.275,0.017,0.77,-0.926,721.285,0.024,0.241,0.608,-2.119,401.592,0.031,-0.626,0.626,-0.671,278.414,0.022,0.036,0.797,0.049,506.928,0.017,SAmerica,296.51
2.238,-4.601,0.679,-0.154,383.125,0.025,0.934,0.595,-0.33,-260.555,0.027,-3.34,0.665,0.065,344.912,0.022,-3.512,0.704,0.359,285.659,0.019,SAmerica,298.843
1.941,-0.018,0.41,-4.833,284.14,0.029,-1.38,0.29,-8.984,443.58,0.038,-0.924,0.324,-4.863,176.63,0.028,-0.46,0.405,-1.814,197.359,0.02,SAmerica,297.36
2.05,0.322,0.274,-1.981,-18.021,0.031,0.529,0.322,-2.343,-19.331,0.033,0.623,0.319,-1.221,-15.553,0.027,0.566,0.409,-0.487,-12.729,0.022,SAmerica,296.159
1.711,-0.654,0.202,-9.163,-167.529,0.037,-0.701,0.131,-7.532,-99.478,0.034,-0.848,0.171,-4.9,-127.642,0.028,-0.492,0.306,-3.311,-109.113,0.024,SAmerica,297.036
1.873,-8.7,0.58,-0.656,-1804.932,0.026,-5.526,0.654,-1.09,1164.603,0.029,-0.427,0.644,-0.05,-1437.281,0.021,-6.775,0.609,0.095,-1334.324,0.019,SAmerica,296.383
1.938,1.102,0.834,0.543,-41.548,0.019,0.963,0.698,-0.326,-69.444,0.032,0.865,0.794,0.514,-42.858,0.02,0.698,0.789,0.602,-38.759,0.018,SAmerica,296.232
2.108,2.505,0.593,-5.96,-105.467,0.029,2.882,0.383,-7.622,-97.158,0.033,2.502,0.481,-3.26,-82.508,0.023,1.152,0.582,-1.55,-63.835,0.018,SAmerica,297.084
2.111,1.508,0.759,-0.991,-1671.023,0.024,-3.133,0.488,-2.398,1644.964,0.031,-0.563,0.668,-0.445,460.087,0.02,3.724,0.773,0.297,-992.952,0.014,SAmerica,296.218
2.052,-4.042,0.716,0.163,-211.394,0.026,-2.912,0.643,-0.006,-147.731,0.029,-6.236,0.664,0.154,-212.589,0.026,-3.024,0.738,0.489,-165.155,0.02,SAmerica,297.403
1.89,-0.438,0.705,0.062,-136.245,0.026,2.379,0.67,-0.204,-299.884,0.03,-0.838,0.677,0.261,281.004,0.023,-0.567,0.749,0.523,-97.218,0.019,SAmerica,297.741
2.114,-0.359,0.654,-2.407,208.855,0.026,-1.385,0.649,-8.069,146.356,0.042,-0.984,0.732,-1.18,167.038,0.021,-0.109,0.672,-0.215,124.73,0.015,SAmerica,296.454
2.121,-0.797,0.725,-0.336,54.433,0.024,-0.597,0.613,-1.431,79.986,0.033,-0.875,0.649,-0.067,48.63,0.021,-0.973,0.679,0.321,38.807,0.017,SAmerica,296.308
2.394,-1.723,0.453,-12.739,1241.083,0.031,4.06,0.205,-13.848,1465.407,0.033,3.666,0.238,-9.324,1075.847,0.027,-1.997,0.561,-3.765,730.872,0.018,SAmerica,297.263
2.206,20.074,0.648,-1.88,-18669.655,0.031,-2.42,0.458,-1.808,-254.134,0.031,1.971,0.532,-0.696,782.128,0.025,16.495,0.737,0.038,-10788.797,0.018,SAmerica,297.934
1.812,-0.792,0.782,0.368,-92.945,0.023,-1.188,0.531,-0.233,-241.32,0.032,-1.192,0.661,0.319,-81.235,0.023,-0.914,0.788,0.614,-72.596,0.018,SAmerica,295.372
2.001,3.844,0.404,-2.892,1016.774,0.031,-1.258,0.384,-2.841,681.422,0.031,-0.363,0.369,-2.271,932.138,0.028,2.214,0.568,-0.865,703.817,0.021,SAmerica,297.128
47.655,-1.044,0.318,0.092,-350.509,0.034,-2.062,0.193,0.003,1683.771,0.036,-0.309,0.422,0.11,-347.015,0.034,-0.816,0.124,-0.007,-369.245,0.036,SAmerica,289.376
65.005,-0.924,0.225,0.013,7.533,0.022,-0.993,0.122,-0.59,9.979,0.028,-0.89,0.255,-0.005,7.598,0.022,-1.029,0.023,-0.357,8.831,0.026,SAmerica,288.505
1.74,-2.38,0.516,-0.431,-527.307,0.024,-1.742,0.472,-0.695,-318.597,0.027,0.287,0.359,-0.524,333.879,0.023,-2.401,0.611,0.358,-353.319,0.016,SAmerica,300.138
2.267,-42.87,0.479,-2.514,-9433.453,0.027,-0.647,0.435,-2.36,-607.934,0.026,-0.729,0.439,-1.513,-246.076,0.023,-75.551,0.504,-0.286,-5707.073,0.016,SAmerica,300.433
2.267,-1.764,0.544,0.09,145.875,0.027,6.509,0.515,0.055,-1003.715,0.028,-1.871,0.579,0.305,127.49,0.023,-1.368,0.565,0.318,126.283,0.023,SAmerica,300.433
2.008,-0.493,0.452,-1.293,120.667,0.025,-2.013,0.456,-1.527,202.259,0.027,-1.343,0.494,-0.287,90.417,0.019,-1.276,0.476,0.006,79.433,0.017,SAmerica,299.222
2.373,-12.316,0.45,-0.823,-13108.351,0.029,0.592,0.426,-0.783,-366.527,0.029,-0.666,0.401,-0.521,187.905,0.025,-4.664,0.457,0.115,-9132.617,0.02,SAmerica,300.323
2.156,-3.922,0.308,-0.701,-237.728,0.032,0.676,0.511,-0.235,-85.444,0.028,2.781,0.504,0.083,-174.578,0.024,-2.63,0.365,0.063,-176.441,0.024,SAmerica,300.173
2.027,-2.645,0.498,-0.032,-1066.157,0.03,-1.697,0.44,-0.16,402.794,0.032,-0.488,0.466,0.093,137.929,0.027,-4.373,0.541,0.289,-884.987,0.025,SAmerica,300.995
2.027,-4.125,0.504,-1.13,-237.245,0.029,-1.162,0.406,-1.119,-58.371,0.028,-1.286,0.465,-0.233,-180.539,0.022,-4.145,0.586,0.077,-156.218,0.019,SAmerica,300.995
2.713,0.591,0.574,-0.847,-60.691,0.034,-0.134,0.623,0.131,-32.21,0.023,0.18,0.707,0.215,-39.556,0.022,0.091,0.559,0.186,-40.288,0.022,SAmerica,299.589
1.586,1.226,0.693,-0.249,-84.653,0.027,-3.71,0.557,-0.195,-124.582,0.026,-1.561,0.606,0.218,-66.997,0.021,-0.038,0.672,0.443,-56.551,0.018,SAmerica,302.046
1.569,-0.746,0.433,-1.401,229.995,0.038,-4.368,0.536,-0.6,-574.961,0.03,-1.901,0.54,-0.017,-183.031,0.024,0.02,0.425,-0.108,156.237,0.026,SAmerica,302.441
2.007,-0.855,0.847,0.506,323.78,0.061,-1.037,0.704,0.396,65.427,0.068,-1.2,0.713,0.315,381.14,0.071,-0.377,0.822,0.309,382.98,0.072,Australia,288.766
1.993,-0.404,0.75,0.544,-54.24,0.038,-0.411,0.592,0.333,185.707,0.047,-1.058,0.49,0.239,-70.094,0.049,-0.664,0.769,0.428,-60.763,0.043,Australia,289.062
2.093,-1.03,0.843,0.703,-725.616,0.024,-1.142,0.567,0.296,54.668,0.037,4.976,0.756,0.572,-871.431,0.029,-6.474,0.743,0.479,-961.426,0.032,Australia,289.237
2.093,-0.408,0.832,0.573,58.347,0.044,-0.87,0.576,0.321,40.212,0.056,-0.69,0.665,0.411,68.591,0.052,-0.647,0.817,0.409,68.681,0.052,Australia,289.237
2.093,-0.506,0.845,0.589,21.418,0.045,-0.831,0.602,0.344,21.892,0.057,-0.751,0.666,0.414,25.575,0.053,-0.674,0.802,0.407,25.721,0.054,Australia,289.237
2.093,-1.018,0.859,0.613,-800.755,0.041,-1.106,0.59,0.339,87.846,0.054,2.686,0.698,0.453,-951.61,0.049,-4.377,0.826,0.426,-975.629,0.05,Australia,289.237
2.093,-0.275,0.769,0.585,39.984,0.027,-0.084,0.622,0.341,375.32,0.033,-1.012,0.721,0.498,43.978,0.029,-0.148,0.766,0.543,41.959,0.028,Australia,289.237
2.114,-1.184,0.701,0.477,-157.047,0.03,-1.085,0.507,0.09,233.025,0.04,-0.394,0.649,0.42,-165.426,0.031,-1.694,0.666,0.422,-165.122,0.031,Australia,289.58
2.114,-1.468,0.796,0.577,-232.213,0.022,-0.943,0.589,0.054,-581.933,0.033,0.228,0.765,0.586,-229.787,0.021,-2.543,0.721,0.516,-248.351,0.023,Australia,289.58
2.114,-1.188,0.856,0.639,-117.901,0.035,-1.216,0.604,0.364,-194.154,0.047,-0.738,0.708,0.415,-150.044,0.045,-1.46,0.816,0.444,-146.239,0.044,Australia,289.58
2.114,-1.3,0.856,0.653,-112.213,0.033,-1.268,0.607,0.366,-147.303,0.045,-0.837,0.679,0.398,-147.866,0.044,-1.56,0.828,0.478,-137.678,0.041,Australia,289.58
2.178,0.152,0.766,0.54,35.6,0.022,-1.458,0.529,0.014,-31.518,0.031,0.045,0.784,0.559,34.852,0.022,0.057,0.696,0.48,37.831,0.024,Australia,288.369
2.33,-0.405,0.772,0.577,-37.261,0.03,-2.881,0.56,0.292,103.437,0.037,-0.459,0.679,0.461,-42.048,0.034,-0.607,0.743,0.426,-43.404,0.035,Australia,289.395
2.02,-0.339,0.789,0.586,-72.989,0.03,-1.004,0.581,0.321,-51.886,0.038,-0.635,0.675,0.454,-83.897,0.035,-0.439,0.767,0.412,-87.043,0.036,Australia,288.018
2.818,-0.084,0.789,0.345,-1147.041,0.02,-1.002,0.678,0.353,-39.337,0.02,-1.134,0.714,0.314,-1173.529,0.021,-0.315,0.803,0.627,-865.443,0.015,Australia,290.205
3.159,1.27,0.606,-1.42,1845.172,0.025,-1.08,0.517,-0.996,-127.082,0.022,1.716,0.546,-1.39,1833.576,0.025,2.161,0.638,-0.263,1333.054,0.018,Australia,290.51
4.036,0.456,0.537,-8.309,-3351.053,0.027,-0.643,0.439,-7.99,-95.741,0.026,-0.217,0.382,-6.829,-3073.14,0.025,0.849,0.606,-2.193,-1962.77,0.016,Australia,290.185
3.476,-1.209,0.591,-0.554,736.689,0.029,-0.815,0.443,-0.207,-44.078,0.026,0.195,0.511,-0.507,725.488,0.029,-1.229,0.664,0.297,495.53,0.02,Australia,290.548
3.129,3.758,0.703,0.358,1700.691,0.024,-0.889,0.702,0.425,-127.453,0.022,1.092,0.693,0.443,1583.852,0.022,3.043,0.671,0.449,1575.467,0.022,Australia,290.463
3.225,0.035,0.786,0.611,237.878,0.029,-0.87,0.731,0.523,403.708,0.032,-0.19,0.693,0.469,277.919,0.033,-0.26,0.78,0.522,263.669,0.032,Australia,290.453
3.225,0.085,0.724,0.524,961.251,0.03,-0.888,0.64,0.408,-87.011,0.032,-0.493,0.653,0.425,1056.844,0.033,-0.49,0.696,0.442,1041.617,0.032,Australia,290.453
3.059,-6.65,0.732,0.061,2233.798,0.022,-0.948,0.629,0.094,-37.342,0.021,-1.149,0.697,0.285,1948.993,0.019,-4.876,0.726,0.487,1651.583,0.016,Australia,290.364
2.056,0.447,0.719,-2.218,2608.938,0.027,-0.52,0.486,-3.236,85.211,0.031,-0.658,0.532,-1.003,2058.292,0.021,-0.4,0.761,0.107,1374.618,0.014,Australia,288.485
3.038,-0.697,0.668,0.437,354.081,0.04,-0.816,0.57,0.32,-172.927,0.044,-1.123,0.568,0.319,389.338,0.044,-0.648,0.694,0.407,363.274,0.041,Australia,290.277
3.077,0.351,0.746,0.527,1685.23,0.025,-0.859,0.72,0.518,134.555,0.025,-0.446,0.655,0.404,1890.277,0.028,-1.029,0.771,0.569,1607.768,0.024,Australia,290.257
3.077,-0.474,0.721,0.503,993.422,0.038,-1.043,0.714,0.461,-164.701,0.039,-0.779,0.648,0.404,1086.913,0.042,-1.006,0.734,0.425,1068.125,0.041,Australia,290.257
2.926,-0.197,0.737,0.543,983.387,0.031,2.421,0.71,0.492,-5942.702,0.033,-1.074,0.68,0.449,1079.437,0.034,-1.169,0.707,0.444,1084.441,0.035,Australia,290.197
2.96,0.753,0.674,0.453,1297.097,0.033,-0.891,0.629,0.395,191.926,0.035,-0.042,0.595,0.353,1410.232,0.036,-0.677,0.709,0.449,1301.962,0.033,Australia,290.1
2.905,-0.144,0.695,0.482,868.38,0.036,-0.979,0.685,0.451,-74.87,0.037,-0.502,0.67,0.436,906.0,0.037,-0.8,0.682,0.405,930.344,0.038,Australia,290.114
2.736,-0.102,0.706,0.497,1220.531,0.036,-0.893,0.685,0.454,-84.31,0.037,-0.785,0.677,0.448,1279.387,0.038,-1.088,0.686,0.413,1318.822,0.039,Australia,290.023
2.736,-0.292,0.651,0.314,718.889,0.027,-0.685,0.511,0.122,-210.64,0.03,-0.831,0.504,0.126,811.407,0.031,-1.069,0.655,0.429,655.578,0.025,Australia,290.023
2.154,-23.012,0.657,0.366,40358.69,0.03,-1.719,0.549,0.229,-521.519,0.034,-21.22,0.549,0.255,43737.62,0.033,-39.438,0.67,0.449,37626.407,0.028,Australia,289.129
2.154,-3.627,0.69,0.462,3945.358,0.031,-1.43,0.589,0.324,-259.531,0.035,-3.415,0.602,0.357,4313.745,0.034,-5.591,0.679,0.452,3982.936,0.031,Australia,289.129
2.025,-0.419,0.746,0.524,192.342,0.027,-0.547,0.586,0.307,76.081,0.034,-0.719,0.627,0.394,217.013,0.031,-0.543,0.752,0.551,186.65,0.026,Australia,288.717
1.988,1.226,0.616,0.33,1052.14,0.037,-0.548,0.536,0.267,118.948,0.041,2.292,0.529,0.278,1092.157,0.039,1.985,0.584,0.339,1044.947,0.037,Australia,288.682
1.988,0.262,0.791,0.625,-846.588,0.029,-0.816,0.705,0.495,112.079,0.034,1.201,0.61,0.369,-1097.978,0.038,-0.22,0.787,0.529,-948.606,0.033,Australia,288.682
1.988,-0.1,0.805,0.627,-314.034,0.022,-0.325,0.711,0.487,270.794,0.026,0.504,0.659,0.432,-387.268,0.027,-0.546,0.785,0.578,-333.69,0.024,Australia,288.682
1.836,-0.105,0.728,0.185,-236.608,0.024,-0.685,0.489,-0.328,92.796,0.033,-0.049,0.509,0.092,-249.741,0.026,-0.303,0.75,0.555,-174.827,0.018,Australia,288.081
1.836,-3.989,0.838,0.547,1776.479,0.019,-0.905,0.598,-0.039,72.901,0.029,-2.823,0.683,0.432,1988.968,0.021,-3.493,0.834,0.693,1462.406,0.016,Australia,288.081
1.836,-0.249,0.815,0.479,-402.399,0.02,-0.796,0.553,-0.212,86.611,0.031,-0.069,0.628,0.335,-454.605,0.023,-0.277,0.818,0.668,-321.215,0.016,Australia,288.081
1.836,-7.903,0.802,0.501,5189.858,0.022,-1.003,0.531,-0.085,127.568,0.033,-13.714,0.608,0.322,6050.444,0.025,-7.488,0.808,0.649,4354.392,0.018,Australia,288.081
1.836,-2.425,0.81,0.541,-2406.305,0.021,-0.857,0.563,-0.003,44.389,0.031,1.627,0.651,0.401,-2749.392,0.024,-1.344,0.8,0.635,-2147.28,0.018,Australia,288.081
1.441,1.371,0.799,-0.051,-184.736,0.022,-0.289,0.459,-1.263,-69.945,0.033,0.503,0.516,-0.213,-198.431,0.024,0.478,0.839,0.676,-102.62,0.012,Australia,286.513
1.441,0.612,0.794,-0.382,625.374,0.023,0.069,0.486,-1.835,-188.215,0.033,0.231,0.534,-0.429,636.132,0.023,-0.825,0.821,0.591,340.162,0.012,Australia,286.513
1.441,306.672,0.77,-0.331,98657.629,0.022,-3.11,0.479,-1.979,216.091,0.034,125.264,0.566,-0.263,96102.367,0.022,42.963,0.777,0.527,58813.007,0.013,Australia,286.513
1.441,2.977,0.832,-0.519,-542.332,0.021,-0.037,0.439,-3.342,-160.242,0.036,2.077,0.591,-0.409,-522.353,0.021,3.197,0.817,0.511,-307.823,0.012,Australia,286.513
1.441,6.217,0.807,0.582,-4076.609,0.021,-1.322,0.517,-0.112,54.22,0.035,2.755,0.581,0.293,-5304.201,0.027,9.18,0.822,0.642,-3774.134,0.019,Australia,286.513
1.912,-11.16,0.752,-0.821,-31853.881,0.019,28.538,0.512,-1.674,-2864.182,0.026,-12.007,0.646,-1.902,-40214.702,0.024,11.994,0.779,0.148,-21790.748,0.013,Australia,284.583
1.717,-1.411,0.704,-0.484,-811.516,0.018,0.237,0.572,-2.243,-543.975,0.028,-0.864,0.657,-1.181,-983.569,0.022,-0.914,0.752,0.213,-591.071,0.013,Australia,283.846
1.905,4.612,0.582,-1.913,239.937,0.025,0.333,0.415,-2.76,196.76,0.029,0.49,0.331,-2.846,275.69,0.029,3.165,0.616,0.113,132.405,0.014,SAmerica,299.518
2.318,-1.087,0.601,0.293,-216.427,0.031,-0.501,0.349,-0.164,-284.887,0.04,-0.899,0.407,0.03,-253.441,0.036,-0.972,0.618,0.359,-205.969,0.029,SAmerica,300.308
2.733,-0.297,0.596,-0.619,618.139,0.027,0.21,0.486,-0.546,-648.102,0.026,-1.625,0.554,-0.344,-206.197,0.021,-0.358,0.559,0.261,417.544,0.018,SAmerica,300.247
2.733,-4.431,0.549,-2.299,-112.32,0.042,-2.467,0.465,-1.143,-25.612,0.032,-5.06,0.542,-0.738,-81.53,0.031,-4.47,0.617,0.078,-59.378,0.022,SAmerica,300.247
2.668,0.261,0.318,-13.262,364.02,0.029,-0.641,0.228,-11.476,202.692,0.027,0.192,0.184,-7.556,281.945,0.023,1.944,0.379,-2.411,178.011,0.014,SAmerica,298.799
1.814,-1.119,0.316,-6.46,-87.803,0.047,-2.382,0.432,-3.813,-128.907,0.038,-1.048,0.496,-1.98,-55.493,0.03,-1.363,0.38,-1.371,-49.499,0.027,SAmerica,298.408
2.018,-0.377,0.401,-0.985,32.01,0.027,-0.402,0.236,-1.609,56.183,0.031,-0.216,0.107,-1.821,38.156,0.032,-0.501,0.411,0.037,22.298,0.019,SAmerica,299.734
2.105,-0.206,0.588,-0.165,92.217,0.023,-0.858,0.52,-0.47,36.516,0.026,-1.183,0.408,-0.232,94.826,0.024,0.16,0.565,0.289,72.016,0.018,SAmerica,299.696
1.472,-2.27,0.728,-1.188,-218.339,0.031,-9.679,0.571,-1.146,-667.167,0.03,-2.691,0.603,-0.061,-152.027,0.021,-3.203,0.716,0.428,-111.629,0.016,SAmerica,301.544
2.433,0.7,0.559,-1.568,80.773,0.025,0.084,0.584,-1.054,105.209,0.023,0.482,0.455,-1.403,78.128,0.024,1.215,0.608,0.286,42.579,0.013,SAmerica,300.829
2.261,6.047,0.638,-2.751,355.852,0.03,-0.549,0.55,0.11,72.166,0.027,2.908,0.575,-1.022,261.279,0.022,5.796,0.651,0.201,164.206,0.014,SAmerica,300.343
2.381,0.517,0.551,-0.152,159.931,0.03,-0.032,0.395,-1.925,-655.57,0.03,0.656,0.624,0.348,120.294,0.023,0.861,0.575,0.331,121.924,0.023,SAmerica,300.138
2.528,-1.01,0.399,-2.116,314.584,0.032,-0.679,0.634,-0.423,82.669,0.025,-0.787,0.433,-0.866,-97.259,0.023,-0.656,0.466,-0.109,187.662,0.019,SAmerica,299.254
2.47,3.782,0.547,-1.487,330.244,0.033,0.839,0.451,-0.756,165.653,0.027,-0.105,0.505,-0.808,281.568,0.028,2.406,0.546,0.107,197.883,0.02,SAmerica,301.052
2.436,-0.402,0.527,-1.567,70.741,0.033,1.302,0.602,0.236,66.741,0.035,-0.243,0.448,-0.916,61.109,0.029,0.287,0.508,0.137,41.015,0.019,SAmerica,300.774
2.433,0.344,0.636,0.107,73.774,0.038,1.637,0.379,-2.844,82.665,0.037,1.299,0.547,0.117,73.356,0.038,0.694,0.64,0.41,59.981,0.031,SAmerica,300.23
2.712,9.574,0.404,-4.598,702.062,0.045,-2.836,0.56,-0.425,-71.276,0.034,13.517,0.416,-1.724,489.763,0.032,17.686,0.397,-0.556,370.13,0.024,SAmerica,299.429
2.122,-9.149,0.745,-0.868,-104.238,0.039,-1.009,0.526,0.069,137.557,0.025,-5.228,0.616,0.139,-70.767,0.027,-6.595,0.828,0.643,-45.563,0.017,SAmerica,300.657
0.666,-0.025,0.816,0.592,320.69,0.016,2.192,0.516,-2.203,-59.207,0.028,-1.707,0.532,0.07,484.108,0.024,-0.426,0.807,0.632,304.354,0.015,SAmerica,283.902
3.433,10.945,0.522,-1.508,305.454,0.025,-0.727,0.41,-0.903,-86.227,0.03,5.663,0.465,-2.652,368.568,0.031,3.489,0.465,-0.028,195.541,0.016,SAmerica,300.362
2.553,2.829,0.494,-3.203,-71.616,0.032,-0.778,0.539,-0.794,-63.452,0.031,2.304,0.575,-1.508,-55.328,0.024,-0.027,0.599,0.102,-33.11,0.015,SAmerica,301.299
2.49,-1.2,0.584,-1.305,-76.977,0.033,2.991,0.655,-1.807,121.648,0.026,-1.419,0.397,-0.492,-61.928,0.026,-1.159,0.595,0.298,-42.48,0.018,SAmerica,300.865
2.874,-0.607,0.48,-1.394,-89.441,0.036,-0.395,0.489,-1.703,58.62,0.032,-0.631,0.436,-0.555,-72.077,0.029,-0.579,0.5,0.108,-54.609,0.022,SAmerica,299.391
2.806,7.215,0.581,-3.815,356.905,0.033,-16.674,0.354,-19.376,-1932.673,0.038,11.012,0.605,-1.313,247.394,0.023,7.528,0.6,0.029,160.262,0.015,SAmerica,301.92
2.735,-0.017,0.522,-2.153,76.59,0.034,-0.816,0.454,-0.709,81.622,0.034,-0.091,0.463,-1.001,61.016,0.027,-0.25,0.529,0.106,40.794,0.018,SAmerica,301.697
2.616,3.113,0.277,-23.852,401.118,0.042,-1.088,0.467,-1.527,-2408.005,0.03,0.938,0.269,-8.726,250.936,0.026,7.395,0.323,-5.055,197.999,0.021,SAmerica,299.554
2.616,-0.944,0.511,-0.467,220.867,0.031,77.695,0.412,-2.511,8598.257,0.039,-0.837,0.486,-0.136,-87.084,0.026,-0.837,0.581,0.323,150.059,0.021,SAmerica,299.554
2.24,-1.902,0.463,-2.951,-168.053,0.037,-1.12,0.49,-1.498,-58.307,0.032,-0.202,0.443,-0.58,-106.268,0.024,-1.66,0.563,0.084,-80.928,0.018,SAmerica,299.86
1.817,-0.879,0.566,-1.813,84.338,0.036,-0.86,0.424,-2.902,-231.72,0.03,0.024,0.353,-0.691,65.391,0.028,-1.038,0.619,0.208,44.76,0.019,SAmerica,301.917
1.704,0.741,0.702,-1.194,-59.393,0.031,3.706,0.49,-0.181,-128.025,0.032,-0.768,0.53,-0.485,-48.873,0.025,0.119,0.729,0.353,-32.25,0.017,SAmerica,302.436
2.651,156797324626532.2,0.465,-2.286,2.943551532565116e+17,0.027,-0.11,0.571,-0.341,20.668,0.037,190433809523435.88,0.392,-1.813,2.7235736768811555e+17,0.025,123492304662201.89,0.595,0.021,1.6070623917903706e+17,0.015,SAmerica,299.298
3.743,4.77,0.579,-0.238,-82.858,0.033,1.523,0.434,-3.99,-180.203,0.033,1.738,0.587,0.249,-64.555,0.025,1.371,0.57,0.325,-61.193,0.024,SAmerica,301.612
2.685,-0.842,0.569,-0.685,21.831,0.041,-0.871,0.693,-0.063,92.235,0.026,-0.032,0.494,0.017,16.675,0.032,-0.233,0.65,0.413,12.882,0.024,SAmerica,301.727
2.51,28.311,0.579,-3.182,-1589.257,0.03,0.971,0.526,-0.328,178.741,0.032,17.745,0.453,-1.374,-1197.272,0.022,-4.165,0.667,0.168,-709.02,0.013,SAmerica,301.43
2.334,-1.971,0.514,-0.605,75.238,0.033,1.094,0.561,-0.127,-69.903,0.029,-0.838,0.635,0.252,51.34,0.022,-0.741,0.558,0.279,50.429,0.022,SAmerica,301.079
2.334,1.466,0.458,-0.722,365.811,0.037,-0.575,0.604,-0.386,81.487,0.026,3.406,0.443,-0.168,301.198,0.03,2.446,0.485,0.192,250.5,0.025,SAmerica,301.079
2.652,6.095,0.541,-0.458,-97.991,0.032,-0.765,0.495,-1.098,445.965,0.031,0.831,0.528,0.016,-80.501,0.026,1.491,0.577,0.319,-66.938,0.022,SAmerica,299.711
2.785,0.668,0.491,-0.92,110.566,0.031,-6.16,0.538,-0.403,-1476.404,0.027,-0.147,0.511,-0.333,92.144,0.026,-0.459,0.555,0.296,66.943,0.019,SAmerica,299.448
3.072,1.421,0.454,-2.115,-619.634,0.037,-0.281,0.085,-9.164,109.69,0.034,0.689,0.476,-0.434,-420.347,0.025,1.991,0.48,0.054,-341.45,0.021,SAmerica,301.705
3.24,-0.029,0.649,-0.879,513.576,0.031,0.859,0.361,-0.166,14.517,0.054,0.395,0.604,0.075,360.414,0.022,0.212,0.596,0.322,308.423,0.018,SAmerica,301.411
3.24,-0.45,-0.044,-13.575,187.303,0.042,0.757,0.343,-1.157,613.241,0.038,-0.167,-0.045,-5.989,129.7,0.029,-0.286,0.009,-2.436,90.945,0.02,SAmerica,301.411
2.52,8.198,0.005,-1.169,58.987,0.075,-0.661,0.618,-4.683,-181.58,0.035,2.671,0.317,0.031,39.428,0.051,3.956,0.177,-0.083,41.69,0.053,SAmerica,301.21
2.35,-0.361,0.252,-1.948,380.306,0.044,-1.743,0.564,-1.549,482.364,0.028,-1.366,0.398,-0.701,-1221.967,0.032,-0.378,0.27,-0.31,253.524,0.029,SAmerica,301.544
3.372,-3.016,0.622,-6.001,-352.159,0.038,-0.735,0.365,-1.136,-94.317,0.03,-1.898,0.62,-1.908,-275.402,0.025,-2.355,0.658,-0.142,-142.229,0.015,SAmerica,298.876
2.508,55.169,0.537,-2.139,4463.925,0.031,-0.873,0.534,-1.126,-165.541,0.028,-17.016,0.726,0.022,2491.037,0.017,-17.034,0.641,0.025,2488.117,0.017,SAmerica,300.854
3.295,-0.764,0.489,-1.591,-255.384,0.033,-19.643,0.252,-21.563,-364.701,0.046,0.584,0.347,-1.28,-239.573,0.031,-0.728,0.418,0.032,-156.12,0.02,SAmerica,300.977
2.079,-2.351,0.367,-2.868,2924.505,0.038,-0.795,-0.007,-22.997,-180.994,0.034,-6.024,0.58,-0.525,1836.496,0.024,1.818,0.352,-0.252,1664.011,0.022,SAmerica,301.179
2.172,3.34,0.327,-23.528,387.189,0.048,-3.149,0.248,-7.514,-230.135,0.034,16.853,0.108,-14.067,303.466,0.038,8.604,0.341,-5.103,193.133,0.024,SAmerica,301.072
2.45,-0.981,-0.055,-29.59,-285.507,0.038,1.278,0.408,-4.379,138.89,0.029,-0.938,-0.094,-14.057,-200.311,0.027,-0.699,0.08,-6.407,-140.49,0.019,SAmerica,300.065
2.274,3.024,0.228,-7.585,1218.525,0.035,-0.107,0.572,-0.065,659.711,0.029,5.215,0.2,-3.029,834.814,0.024,4.736,0.324,-1.424,647.544,0.019,SAmerica,299.676
2.025,0.911,0.483,-3.762,99.549,0.027,-1.068,0.336,-4.787,-313.111,0.034,1.12,0.41,-2.873,89.781,0.024,0.575,0.596,-0.892,62.747,0.017,SAmerica,301.528
2.635,-0.49,0.546,0.028,-950.249,0.029,-1.293,0.453,-0.927,-335.982,0.029,-4.127,0.476,-0.36,-1123.866,0.034,-0.134,0.542,0.281,-817.217,0.025,SAmerica,298.922
