arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.808,-0.792,0.172,-0.028,658.298,0.025,-0.806,0.226,-0.006,173.746,0.018,-0.984,0.485,0.154,596.926,0.023,NAmerica,274.329
1.732,-0.017,0.229,0.007,-2531.101,0.027,-0.749,0.243,0.02,-548.105,0.015,-1.211,0.245,0.053,-2472.026,0.026,NAmerica,276.231
2.792,-1.093,-0.02,-0.41,-319.619,0.015,-1.575,0.535,0.285,-135.046,0.014,-1.109,0.421,0.129,-251.24,0.012,NAmerica,282.471
2.449,-1.16,0.016,-0.361,707.084,0.021,-1.368,0.124,-10.016,-136.523,0.014,-0.787,0.22,0.046,591.971,0.018,NAmerica,280.797
2.04,-0.567,0.167,-0.602,-528.481,0.018,-0.746,0.545,0.253,26.757,0.016,-0.514,0.472,0.213,-370.365,0.013,NAmerica,277.702
2.134,-1.023,0.274,-0.047,-224.931,0.016,1.134,0.452,0.204,664.422,0.015,-0.71,0.534,0.253,-189.989,0.013,NAmerica,279.845
3.34,1.996,-0.084,-1.02,-516.868,0.006,-1.231,0.535,0.264,-17.25,0.011,-2.973,0.025,-0.3,-414.561,0.005,NAmerica,285.951
1.0,-1.005,0.236,-0.074,37.203,0.02,-1.712,0.432,-0.472,-35.807,0.008,-1.08,0.402,0.157,32.968,0.018,NAmerica,284.935
1.954,-0.062,0.112,-0.067,769.326,0.017,-0.503,0.351,0.044,540.521,0.012,0.076,0.286,0.08,714.073,0.016,NAmerica,284.122
1.954,-0.885,0.399,0.149,-18.544,0.011,-0.971,0.091,-0.122,-37.747,0.025,-1.006,0.29,0.081,-19.267,0.012,NAmerica,284.122
1.954,-0.757,0.201,-0.468,-35.756,0.008,-1.501,-0.202,-0.581,-319.509,0.021,-1.002,0.308,0.023,-29.169,0.007,NAmerica,284.122
1.954,-0.332,0.042,-0.576,563.202,0.015,-1.03,0.218,-0.117,98.946,0.011,0.457,0.246,0.048,437.83,0.011,NAmerica,284.122
1.789,0.623,0.082,-0.161,-544.973,0.025,-5.106,0.092,-0.288,-7111.331,0.015,0.026,0.493,0.172,-460.033,0.021,NAmerica,274.064
1.649,-1.053,-0.011,-0.734,-445.335,0.022,-1.24,0.27,0.068,-1398.886,0.02,-1.046,0.124,-0.034,-343.98,0.017,NAmerica,275.19
2.975,-1.022,0.043,-0.264,141.079,0.012,-1.095,0.248,0.032,-319.895,0.024,-0.867,0.315,0.099,119.088,0.01,NAmerica,282.074
2.046,8.207,-0.021,-0.329,-17131.203,0.016,-15.154,0.246,-0.021,-4821.319,0.02,-9.787,0.16,0.014,-14756.484,0.014,NAmerica,277.988
1.68,-1.456,0.104,-0.223,-7574.071,0.023,-0.505,0.328,-0.102,-1510.797,0.016,-11.166,0.343,0.106,-6475.403,0.02,NAmerica,276.864
1.692,-0.131,0.402,0.107,-1495.228,0.023,-322.561,-0.008,-0.403,-232880.661,0.02,0.163,0.388,0.119,-1484.347,0.023,NAmerica,278.577
1.732,-2.672,0.081,-0.092,-2236.993,0.02,-3.929,0.135,-4.04,-1700.085,0.007,0.499,0.408,0.14,-1984.84,0.018,NAmerica,281.169
1.732,0.544,0.231,-0.054,-1085.55,0.015,-18.899,0.111,-0.066,-17164.665,0.023,2.114,0.465,0.209,-940.121,0.013,NAmerica,281.169
2.01,-0.34,-0.003,-0.183,-1441.595,0.019,-11.963,-0.02,-0.137,-21300.297,0.023,-0.235,0.21,0.044,-1296.001,0.017,NAmerica,283.649
2.162,-0.28,-0.074,-15.236,-3414.241,0.013,-1.056,0.208,-0.006,-228.285,0.018,-1.469,0.249,-0.247,-946.394,0.003,NAmerica,284.077
2.443,-1.27,-0.028,-0.305,-2362.395,0.025,-17.981,0.176,-0.197,-11534.119,0.015,-0.767,0.227,0.042,-2024.242,0.021,NAmerica,284.883
2.157,30.975,0.018,-0.239,42933.794,0.024,-0.437,0.354,0.123,121.293,0.012,-1.179,0.256,0.054,37515.039,0.021,NAmerica,281.04
2.157,-1.544,-0.011,-0.371,-613.338,0.02,-0.498,0.483,0.179,-112.042,0.009,-0.859,0.148,0.021,-518.205,0.017,NAmerica,281.04
2.811,-16.414,-0.065,-0.116,-42220.81,0.015,-0.965,0.547,0.277,157.39,0.013,17.483,0.342,0.09,-38126.011,0.013,NAmerica,283.663
0.926,-0.524,0.383,-0.143,138.477,0.013,3.872,0.31,0.04,5705.616,0.012,0.619,0.273,-0.106,136.233,0.013,NAmerica,284.409
1.071,-1.788,0.396,-0.009,-124.23,0.01,-0.479,0.124,-2.234,814.903,0.013,-0.655,0.566,0.319,-102.047,0.009,NAmerica,285.0
1.071,-1.108,0.404,0.056,160.625,0.015,-1.136,0.074,-0.027,-529.55,0.027,-0.937,0.587,0.324,135.871,0.013,NAmerica,285.0
1.074,-0.294,0.179,-0.841,5729.313,0.016,-0.56,0.142,-0.201,184.157,0.015,2.56,0.307,0.015,4191.373,0.012,NAmerica,284.616
1.94,-1.945,0.269,-2.049,2275.507,0.012,-0.771,0.207,-0.017,373.507,0.021,3.969,0.201,-0.786,1741.377,0.009,NAmerica,274.526
1.667,-0.379,-0.004,-0.149,-1745.101,0.033,-0.865,0.097,-0.02,1281.674,0.033,-0.416,0.146,0.021,-1610.892,0.03,NAmerica,276.856
1.79,-0.871,0.128,-0.147,216.235,0.015,-1.14,-0.088,-0.523,830.45,0.024,-0.863,0.336,0.112,190.238,0.013,NAmerica,278.217
1.79,-1.535,0.125,-0.054,1518.686,0.021,-0.991,0.059,-0.094,454.886,0.027,-1.383,0.259,0.066,1429.64,0.02,NAmerica,278.217
1.839,-0.776,0.17,-0.003,-960.007,0.032,-1.151,0.301,0.068,396.42,0.02,-0.858,0.295,0.069,-924.996,0.031,NAmerica,276.98
1.514,-1.653,0.169,-0.158,1141.724,0.02,-0.974,0.094,-0.106,1300.951,0.033,-1.239,0.432,0.151,977.763,0.018,NAmerica,274.728
1.514,-2.58,0.142,-0.077,4252.967,0.027,-0.847,-0.06,-0.367,137.483,0.03,2.414,0.284,0.068,3954.727,0.025,NAmerica,274.728
1.514,11779.158,-0.07,-0.341,2922863.922,0.024,-1.329,0.166,-0.3,403.404,0.021,-1839.421,0.178,0.031,2484645.403,0.02,NAmerica,274.728
1.682,-0.871,0.431,0.183,-8248.22,0.028,-0.68,0.044,-0.253,-1370.206,0.022,-2.342,0.357,0.091,-8699.305,0.03,NAmerica,275.198
1.682,-0.919,0.001,-0.186,173.575,0.027,-0.958,0.206,0.027,-478.86,0.022,-0.84,0.374,0.102,151.042,0.024,NAmerica,275.198
1.682,1.832,0.051,-0.294,-4460.052,0.02,-0.671,0.298,0.031,-634.075,0.017,3.011,0.216,0.046,-3829.914,0.018,NAmerica,275.198
1.875,-0.477,0.044,-0.288,-1166.113,0.022,-3.265,0.085,-0.044,-2749.241,0.035,-0.217,0.176,0.018,-1018.211,0.019,NAmerica,275.951
1.567,-0.51,0.067,-0.22,-905.674,0.025,-1.485,-0.014,-0.476,-533.314,0.015,-0.319,0.199,0.04,-803.628,0.022,NAmerica,276.885
1.567,-0.443,0.059,-0.459,-616.962,0.023,-3.316,0.141,-0.009,-710.832,0.029,0.068,0.278,0.078,-490.509,0.018,NAmerica,276.885
1.652,0.529,0.151,0.007,-3736.821,0.033,1.059,-0.028,-0.305,1010.331,0.022,0.922,0.291,0.067,-3621.643,0.032,NAmerica,280.844
1.652,-0.633,0.008,-0.564,-266.572,0.016,0.311,0.141,-0.352,374.098,0.016,-0.436,0.164,-0.01,-214.162,0.013,NAmerica,280.844
1.652,8.312,0.009,-0.118,14426.392,0.031,-0.777,-0.033,-0.374,-234.404,0.013,8.192,0.244,0.05,13298.588,0.028,NAmerica,280.844
1.652,-8.328,0.123,-0.156,-19596.051,0.02,-14.322,0.044,-0.208,-4797.219,0.025,6.542,0.162,0.019,-18059.2,0.018,NAmerica,280.844
2.191,-1.308,-0.02,-0.388,540.825,0.016,47.824,0.328,-1.495,41368.459,0.009,-0.939,0.283,0.074,441.642,0.013,NAmerica,284.576
2.465,-1.034,0.073,-0.095,-209.322,0.011,-0.724,0.418,0.111,193.448,0.045,-0.869,-0.051,-0.041,-204.03,0.011,NAmerica,284.574
2.052,-0.824,0.191,0.027,-9109.014,0.023,-0.841,0.602,0.295,51.635,0.011,2.95,0.314,0.074,-8887.859,0.023,NAmerica,280.62
2.007,-0.505,0.063,-6.398,-347.222,0.015,-1.009,0.358,0.123,29.492,0.014,-0.072,0.205,-0.627,-162.847,0.007,NAmerica,281.563
1.271,-0.939,0.264,0.067,220.243,0.044,-4.917,0.456,0.199,-5032.006,0.02,-0.721,0.581,0.177,206.846,0.041,NAmerica,286.017
0.939,-0.82,0.315,-0.057,66.676,0.014,-1.528,0.328,-0.016,-608.694,0.012,-1.136,0.52,0.231,56.86,0.012,NAmerica,284.556
0.928,-1.033,0.203,-0.447,39.58,0.017,0.345,0.224,-0.042,754.196,0.014,-1.031,0.412,0.122,30.83,0.013,NAmerica,283.342
1.329,0.543,0.192,-0.032,-7425.378,0.023,-0.673,0.493,0.243,386.957,0.014,-11.247,0.44,0.156,-6716.522,0.021,NAmerica,284.66
2.095,0.57,0.065,-0.309,-1004.227,0.014,-1.105,-0.006,-13.968,-147.806,0.009,-1.004,0.364,0.124,-821.496,0.011,NAmerica,282.374
2.095,0.279,-0.09,-0.116,780.75,0.015,0.566,0.138,-0.16,1230.855,0.018,-2.473,0.126,0.01,735.279,0.014,NAmerica,282.374
2.095,-0.948,0.089,-0.117,470.146,0.017,-0.852,0.148,-0.019,46.126,0.025,-0.58,0.299,0.083,426.019,0.015,NAmerica,282.374
1.79,-1.763,0.021,-9.849,-162.468,0.008,-0.697,0.16,0.015,-796.066,0.028,-1.092,0.283,-1.285,-74.567,0.004,NAmerica,281.384
1.599,-1.192,0.251,-0.13,1214.935,0.018,-0.333,0.113,-0.093,55.912,0.023,-0.454,0.363,0.117,1074.055,0.016,NAmerica,275.489
1.599,-1.032,0.03,-0.263,101.341,0.023,1.49,0.04,-0.058,-2797.617,0.029,-0.904,0.135,-0.009,90.575,0.02,NAmerica,275.489
1.569,-0.912,0.261,0.026,172.166,0.028,-1.409,0.01,-0.092,686.128,0.031,-1.212,0.402,0.117,163.934,0.026,NAmerica,276.185
1.569,-0.292,0.095,-0.197,58.529,0.024,-0.281,0.173,0.024,-1115.074,0.027,-0.575,0.385,0.112,50.411,0.021,NAmerica,276.185
1.468,-0.774,0.188,0.026,-290.064,0.027,-16.363,0.267,0.071,-51637.518,0.031,-0.835,0.296,0.058,-285.187,0.027,NAmerica,276.524
1.412,0.062,0.231,0.05,-1920.388,0.029,-0.892,0.08,-0.052,687.623,0.025,0.015,0.539,0.13,-1837.465,0.028,NAmerica,275.625
1.412,-0.475,0.178,0.016,-457.719,0.027,8.452,0.137,-0.073,1973.029,0.02,-0.666,0.419,0.094,-439.161,0.026,NAmerica,275.625
1.412,0.19,0.135,0.003,-1143.502,0.033,1.078,0.369,-158.513,441.726,0.014,-0.688,0.46,0.099,-1087.36,0.031,NAmerica,275.625
1.347,-1.121,0.363,0.102,653.756,0.023,4.16,-0.036,-26.17,234.096,0.008,-1.356,0.456,0.139,639.863,0.023,NAmerica,275.067
1.503,1.002,0.365,0.089,1649.674,0.018,10.16,0.103,-1.475,3698.098,0.012,-0.591,0.457,0.148,1595.392,0.018,NAmerica,275.915
1.503,-0.24,0.49,-158.511,530.774,0.012,18.899,0.174,-0.027,4602.852,0.015,-0.704,0.356,-32.635,243.73,0.006,NAmerica,275.915
1.503,0.225,0.067,-29.44,535.538,0.008,-3358.667,-0.105,-2.939,1318339.337,0.019,-0.703,0.152,-3.953,216.022,0.003,NAmerica,275.915
1.503,-0.13,0.22,-0.927,-1298.449,0.011,-0.902,0.242,0.058,-215.358,0.023,-0.206,0.148,-0.098,-979.886,0.008,NAmerica,275.915
1.787,-2.303,0.106,-0.443,-11926.26,0.017,-1.902,0.101,-0.035,-1007.352,0.019,-3.692,0.328,0.1,-9421.308,0.014,NAmerica,276.976
1.787,1470.098,-0.053,-2.984,-446891.953,0.017,13.231,0.15,-0.082,9951.681,0.011,2257.463,-0.078,-0.837,-303417.764,0.011,NAmerica,276.976
1.787,-0.594,0.078,-0.128,-1130.98,0.025,0.855,0.186,0.034,4130.033,0.02,-0.524,0.173,0.029,-1049.409,0.023,NAmerica,276.976
1.787,-1.288,0.304,0.036,-1352.208,0.019,-0.512,0.195,0.033,302.511,0.018,0.082,0.261,0.061,-1334.342,0.018,NAmerica,276.976
1.772,-2.02,0.147,-0.998,-1734.593,0.015,-0.015,0.255,0.064,1344.846,0.019,-0.073,0.317,0.08,-1177.267,0.01,NAmerica,277.884
1.772,-2.126,0.077,-0.224,-2522.797,0.023,-68.442,0.071,-0.319,-14786.253,0.01,-0.243,0.444,0.141,-2113.323,0.019,NAmerica,277.884
1.772,-0.857,0.029,-0.422,355.878,0.022,-0.993,0.171,-0.088,-343.125,0.014,-0.993,0.278,0.075,287.063,0.018,NAmerica,277.884
1.793,-9.408,0.031,-0.595,51769.819,0.025,-1.447,0.249,0.06,-337.278,0.03,-15.735,0.319,0.092,39076.481,0.019,NAmerica,280.908
1.793,-2.776,-0.021,-4.15,5492.142,0.019,198.739,0.296,0.048,40890.247,0.017,-0.081,0.161,-0.05,2480.189,0.009,NAmerica,280.908
1.793,0.338,0.044,-1.397,-1892.511,0.021,7.815,0.214,-0.035,3629.702,0.017,1.691,0.408,0.163,-1118.485,0.012,NAmerica,280.908
2.225,-0.735,0.003,-0.432,-645.377,0.035,11.045,-0.046,-0.668,5284.771,0.026,-0.979,0.263,0.048,-526.223,0.029,NAmerica,283.706
2.225,-2.474,0.019,-1.069,23662.801,0.025,0.56,0.055,-0.172,660.905,0.03,2.536,0.29,0.075,15820.243,0.017,NAmerica,283.706
2.225,-1.497,-0.021,-1.338,-2741.245,0.024,-1.442,0.395,0.02,-153.892,0.015,-1.674,0.24,0.057,-1740.964,0.015,NAmerica,283.706
2.225,0.646,-0.013,-0.659,2883.714,0.026,-1.723,0.084,-0.32,283.351,0.023,-0.436,-0.011,-0.09,2336.928,0.021,NAmerica,283.706
2.279,-0.98,0.024,-0.089,661.619,0.028,-1.045,0.454,0.098,-62.437,0.014,-0.829,-0.035,-0.044,647.754,0.028,NAmerica,280.685
2.279,-0.865,0.029,-0.233,-222.629,0.018,-3.583,0.311,0.095,-1722.597,0.032,-0.513,0.488,0.196,-179.736,0.014,NAmerica,280.685
2.279,-1.187,-0.013,-0.182,262.045,0.022,0.652,0.318,-0.053,270.239,0.013,-1.454,0.203,0.041,236.006,0.02,NAmerica,280.685
2.279,-0.894,-0.035,-0.388,-122.246,0.016,-0.55,0.526,0.267,124.326,0.011,-0.703,0.608,0.288,-87.542,0.012,NAmerica,280.685
2.848,-0.84,-0.019,-0.078,-580.626,0.033,-0.989,0.285,0.052,79.123,0.019,-0.79,0.316,0.057,-543.067,0.031,NAmerica,284.134
2.324,2.948,0.312,-0.116,278.264,0.014,-0.132,0.326,0.106,458.695,0.026,2.763,0.664,0.37,208.985,0.01,NAmerica,281.895
1.206,0.012,0.366,0.032,-137.892,0.013,-0.982,0.33,0.099,287.527,0.037,-0.628,0.635,0.402,-108.375,0.01,NAmerica,283.802
1.266,-0.512,0.114,-0.219,-5365.542,0.022,8.029,0.022,-0.225,2544.981,0.018,-1.752,0.247,0.057,-4718.488,0.02,NAmerica,284.629
1.294,-0.682,-0.005,-0.261,687.262,0.029,-0.913,0.009,-0.185,455.571,0.039,-0.352,0.125,0.003,611.136,0.026,NAmerica,284.534
1.965,-0.864,0.072,-0.002,340.596,0.039,2.698,0.124,-0.054,1723.682,0.019,-0.996,0.239,0.041,333.137,0.038,NAmerica,278.145
1.83,2.635,0.0,-0.671,-3636.926,0.022,0.046,0.165,-0.254,-211.928,0.011,1.088,0.174,0.004,-2807.924,0.017,NAmerica,275.458
1.726,-2.329,-0.009,-0.069,-5227.197,0.038,-1.756,0.001,-1.02,-34.623,0.013,-1.56,0.111,0.01,-5030.431,0.037,NAmerica,276.118
1.642,-69.802,0.15,-0.138,-10665.998,0.021,-2.261,0.419,0.022,-50.536,0.011,-13.659,0.294,0.082,-9576.338,0.019,NAmerica,276.768
1.689,22.454,0.118,-1.694,-10354.905,0.015,-3.221,0.073,-0.041,2550.447,0.026,46.051,0.221,-0.027,-6392.124,0.009,NAmerica,278.652
1.82,0.712,0.165,-3.866,-1243.282,0.021,-4.844,0.066,-0.357,-3900.183,0.018,0.84,0.043,-0.352,-655.439,0.011,NAmerica,280.258
1.82,-1.388,0.167,-3.49,287.91,0.021,-0.767,0.406,0.162,-322.845,0.032,-1.417,0.417,0.146,125.56,0.009,NAmerica,280.258
1.82,-8.037,0.017,-0.599,3160.219,0.032,-1.145,-0.11,-1.415,-187.784,0.021,-2.503,0.027,-0.024,2529.361,0.026,NAmerica,280.258
2.072,-31.598,0.317,0.001,-80446.102,0.016,0.82,0.17,-0.03,1289.21,0.019,33.412,0.184,0.032,-79216.766,0.016,NAmerica,280.732
2.03,-1.727,0.149,-0.072,-365.211,0.037,-37.704,0.667,0.413,-3236.349,0.012,-1.373,0.486,0.15,-325.183,0.033,NAmerica,282.242
1.836,-0.863,-0.036,-1.054,230.584,0.018,-6.876,0.153,-0.438,-3561.163,0.012,-1.39,-0.037,-0.273,181.492,0.014,NAmerica,276.64
1.981,-0.635,0.302,0.09,633.684,0.019,-1.426,0.279,-0.042,-289.972,0.013,-0.622,0.391,0.104,628.631,0.018,NAmerica,279.045
1.808,-2.158,0.449,0.083,-4260.03,0.017,-1.784,0.29,-0.033,-526.625,0.012,0.429,0.737,0.444,-3318.016,0.013,NAmerica,278.412
1.808,-3.435,0.079,-0.677,-3846.216,0.013,-1.132,0.081,-0.16,-2314.864,0.015,-1.757,0.141,-0.035,-3020.937,0.01,NAmerica,278.412
1.639,-0.163,0.042,-0.89,-829.645,0.018,-0.257,0.271,-0.245,-149.359,0.01,-0.53,0.296,0.034,-593.214,0.013,NAmerica,278.238
1.639,3.664,0.294,-0.489,-3840.336,0.015,2.06,-0.039,-0.121,-138.675,0.016,1.618,0.395,0.127,-2941.471,0.011,NAmerica,278.238
1.639,0.01,0.152,-0.347,-811.473,0.016,-2.038,0.357,0.122,-733.076,0.02,0.126,0.306,0.082,-670.017,0.013,NAmerica,278.238
1.639,0.533,0.36,-0.544,-356.367,0.011,-0.966,0.209,0.028,-150.153,0.026,1.065,0.434,0.111,-270.412,0.008,NAmerica,278.238
1.639,2.46,0.122,-0.287,-148.585,0.017,-1.239,0.233,0.016,-133.916,0.022,2.829,0.516,0.255,-113.038,0.013,NAmerica,278.238
1.639,-2.473,0.268,-0.134,-1441.671,0.022,5.011,0.424,0.123,237.269,0.054,-0.185,0.381,0.145,-1251.788,0.019,NAmerica,278.238
1.639,-0.695,0.25,-0.049,-156.001,0.027,0.446,0.844,0.366,44.554,0.046,-0.512,0.366,0.129,-142.168,0.025,NAmerica,278.238
1.639,-0.446,0.55,0.277,-114.815,0.019,-5.333,0.209,0.036,-10776.967,0.027,-0.497,0.444,0.195,-121.142,0.02,NAmerica,278.238
1.639,-3.893,-0.103,-0.153,272.102,0.062,-0.873,0.06,-0.132,260.932,0.023,-0.61,0.342,0.095,241.046,0.055,NAmerica,278.238
1.639,-1.696,0.69,0.381,44.01,0.046,2.015,0.358,-0.033,875.859,0.014,-0.906,0.863,0.392,43.618,0.045,NAmerica,278.238
1.744,6.763,0.147,-0.084,9448.534,0.029,-3.516,0.305,0.042,-1937.533,0.016,-0.227,0.437,0.161,8312.685,0.026,NAmerica,279.635
1.744,-0.699,-0.022,-0.409,297.911,0.025,-2.476,0.382,0.144,-855.49,0.021,-0.931,0.281,0.078,240.99,0.02,NAmerica,279.635
2.008,-0.279,-0.02,-2.475,2200.016,0.025,-0.786,0.267,0.039,-393.551,0.024,-0.151,0.41,0.166,1078.007,0.012,NAmerica,282.017
2.008,-5.994,0.003,-1.727,-15233.49,0.026,-2.649,-0.181,-0.492,-380.613,0.018,3.103,0.344,0.11,-8700.889,0.015,NAmerica,282.017
2.008,-0.868,-0.01,-0.815,-350.083,0.03,-0.823,0.742,0.434,29.648,0.01,-0.894,0.29,0.074,-250.02,0.021,NAmerica,282.017
2.117,-0.674,-0.015,-0.074,-742.186,0.027,-0.54,0.669,0.351,112.112,0.012,-0.338,0.34,0.071,-689.985,0.025,NAmerica,281.07
2.712,-1.057,-0.055,-0.564,-613.495,0.021,-0.313,0.123,-0.147,-5043.096,0.016,-1.023,0.093,0.001,-490.415,0.017,NAmerica,281.793
0.957,-1.18,0.225,-0.543,104.764,0.018,-1.988,-0.257,-3.684,-225.238,0.013,-1.271,0.538,0.282,71.452,0.012,NAmerica,284.299
0.957,-1.279,0.228,-0.407,176.912,0.018,-7.374,0.168,-0.182,-3070.475,0.017,-1.422,0.511,0.256,128.587,0.013,NAmerica,284.299
1.618,-6.149,0.119,-0.425,9149.77,0.018,-1.611,0.159,-0.25,-358.76,0.015,-2.54,0.274,0.056,7448.009,0.015,NAmerica,278.267
2.856,9.922,-0.023,-1.461,30642.446,0.01,-1.524,-0.243,-0.906,-584.874,0.03,10.56,0.108,-0.116,20637.138,0.007,NAmerica,284.096
1.921,-2.453,0.111,-0.194,-4569.32,0.017,-2.127,0.312,-0.03,-137.923,0.013,1.237,0.201,0.032,-4115.318,0.015,NAmerica,278.789
1.921,-0.662,0.105,-0.211,-353.156,0.015,-0.823,0.114,-0.155,131.605,0.016,-1.561,0.149,0.014,-318.658,0.013,NAmerica,278.789
1.921,-0.718,0.403,0.159,658.975,0.019,-1.797,0.12,-0.088,-2510.625,0.022,-0.347,0.218,0.047,701.344,0.021,NAmerica,278.789
1.809,-0.756,0.107,-0.305,-216.802,0.015,-1.967,-0.036,-0.306,-1223.74,0.022,-1.003,0.216,0.042,-185.705,0.013,NAmerica,279.296
1.944,-0.902,0.074,-0.166,146.721,0.017,-0.989,0.24,-0.054,-234.316,0.014,-0.862,0.268,0.063,131.483,0.015,NAmerica,280.617
1.944,0.201,-0.037,-0.206,-7147.172,0.023,-0.739,0.488,0.219,312.688,0.015,0.173,0.28,0.057,-6320.898,0.021,NAmerica,280.617
2.762,-0.93,0.002,-0.137,-1272.14,0.02,-1.249,-0.044,-0.233,-483.399,0.019,-0.856,0.103,0.003,-1191.085,0.019,NAmerica,282.532
2.762,-0.894,0.002,-0.151,-468.456,0.015,-0.674,0.251,0.052,-263.673,0.015,-0.403,0.31,0.085,-417.678,0.013,NAmerica,282.532
1.024,-0.138,0.334,0.024,310.87,0.017,-0.097,0.163,0.025,483.191,0.031,-0.427,0.348,0.121,294.978,0.016,NAmerica,283.411
1.649,8.062,0.376,0.084,-3020.361,0.017,-2.059,0.062,-0.194,-273.449,0.016,5.069,0.209,0.029,-3109.125,0.017,NAmerica,278.771
1.696,0.722,0.017,-0.225,-844.072,0.018,1.377,0.269,0.069,-915.993,0.015,0.548,0.485,0.173,-693.396,0.014,NAmerica,279.719
1.696,-0.847,0.166,0.023,483.781,0.031,-1.066,0.048,-0.178,695.559,0.024,-0.652,0.186,0.03,481.956,0.031,NAmerica,279.719
1.696,0.296,-0.037,-0.39,262.893,0.018,-1.267,0.093,-0.309,-216.632,0.013,-0.191,0.31,0.094,212.201,0.014,NAmerica,279.719
1.696,3.485,-0.025,-0.251,-2192.907,0.018,-0.195,0.111,-0.273,172.761,0.016,3.4,0.225,0.051,-1910.445,0.015,NAmerica,279.719
1.696,4.876,0.036,-0.169,-3616.415,0.023,-3.562,-0.003,-0.232,-1181.589,0.025,-0.352,0.174,0.026,-3301.636,0.021,NAmerica,279.719
1.877,0.322,0.053,-0.982,-1152.91,0.015,-0.009,-0.116,-0.944,781.354,0.027,-0.109,0.212,-0.027,-829.915,0.011,NAmerica,281.533
1.999,-0.553,0.167,-0.181,206.846,0.016,-2.047,0.166,-0.129,-1445.843,0.015,0.241,0.311,0.097,180.915,0.014,NAmerica,282.661
2.148,0.119,0.035,-0.058,-1095.001,0.023,-1.765,0.201,-0.042,-246.36,0.02,-1.229,0.03,-0.01,-1070.028,0.023,NAmerica,280.837
2.148,-0.764,-0.033,-0.213,-627.923,0.021,-2.039,0.042,-0.199,-997.343,0.022,-0.718,-0.077,-0.095,-596.659,0.02,NAmerica,280.837
2.168,-0.609,-0.062,-0.392,-4974.543,0.016,-8.758,-0.081,-3.19,-9045.432,0.015,-0.661,0.154,0.006,-4203.665,0.014,NAmerica,280.228
1.838,-0.984,0.021,-0.082,-436.089,0.02,-2.111,0.129,-0.091,-2133.366,0.016,-0.868,0.316,0.085,-401.036,0.018,NAmerica,279.592
1.838,-0.651,0.019,-0.083,550.944,0.021,-1.589,0.154,-0.065,-637.882,0.017,-0.796,0.331,0.089,505.345,0.02,NAmerica,279.592
1.815,9.565,0.363,-0.142,-8838.726,0.008,-4.228,0.074,-0.086,-15128.148,0.019,3.645,0.517,0.244,-7194.947,0.007,NAmerica,279.612
1.964,-1.902,0.02,-0.243,2554.568,0.018,-1.088,0.126,-0.139,-610.814,0.017,-1.43,0.396,0.104,2168.394,0.015,NAmerica,281.016
1.964,-0.878,-0.016,-0.243,-856.257,0.018,-3.35,0.403,0.154,-2278.702,0.017,-0.717,0.209,0.042,-751.672,0.016,NAmerica,281.016
2.799,-1.475,-0.004,-0.073,-35961.611,0.019,-2.778,0.303,-0.098,-1301.43,0.013,-0.934,0.191,0.035,-34108.244,0.018,NAmerica,282.307
2.38,-0.928,0.116,-0.014,-691.061,0.016,-2.339,0.139,-0.057,1305.929,0.017,-0.331,0.323,0.074,-660.432,0.016,NAmerica,282.086
2.679,-1.723,0.401,0.161,31621.117,0.018,-9.104,0.184,-0.299,1390.013,0.01,-4.655,0.575,0.258,29730.412,0.017,NAmerica,281.001
2.679,-0.858,0.414,0.162,-4794.857,0.014,-0.715,0.621,0.384,77.385,0.006,-0.28,0.539,0.275,-4461.741,0.013,NAmerica,281.001
2.679,-1.217,0.147,-0.002,1271.551,0.017,-2.305,0.543,0.276,-538.361,0.012,-0.437,0.143,0.019,1258.15,0.017,NAmerica,281.001
2.679,-0.328,0.243,-0.054,1252.156,0.009,-1.222,0.448,-0.427,-645.846,0.008,-0.637,0.354,0.124,1141.208,0.009,NAmerica,281.001
0.956,-2.555,0.178,-3.171,238.039,0.015,-2.67,0.099,-2.345,-960.319,0.01,-2.645,0.536,-0.145,124.714,0.008,NAmerica,283.754
0.971,2.314,0.357,-0.272,1002.23,0.016,-0.003,0.318,-0.758,419.16,0.01,2.367,0.454,0.201,794.027,0.013,NAmerica,283.041
1.627,-0.518,0.065,-1.12,-648.301,0.01,-1.878,0.177,0.015,5892.345,0.028,-0.482,0.415,0.122,-417.302,0.007,NAmerica,282.032
1.767,1.982,-0.065,-0.615,-667.244,0.007,-1.019,-0.021,-0.189,-112.506,0.02,1.224,0.103,-0.07,-543.064,0.006,NAmerica,278.16
1.767,-2.026,-0.045,-0.573,606.057,0.01,-1.78,0.067,-0.184,-416.589,0.015,-1.381,0.202,-0.001,483.428,0.008,NAmerica,278.16
1.694,-2.397,0.023,-0.112,3679.687,0.029,-2.096,0.138,-0.178,-3736.684,0.014,-1.752,0.216,0.042,3415.95,0.027,NAmerica,279.505
2.119,-1.261,0.124,-0.028,-7191.069,0.019,31.831,0.422,-41.567,14724.582,0.006,-1.153,0.414,0.158,-6508.952,0.017,NAmerica,281.71
2.129,-1.148,0.186,0.021,-925.112,0.014,-0.5,0.371,-0.366,-256.367,0.009,-0.704,0.488,0.176,-848.759,0.012,NAmerica,281.954
