arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.243,0.63,0.689,-1.672,0.713,0.082,-0.077,0.519,-0.104,0.133,0.038,0.625,0.753,-1.651,0.711,0.083,NAmerica,279.436
1.243,0.426,0.682,-1.487,0.484,0.064,0.463,0.663,-1.289,0.556,0.069,0.431,0.791,-1.469,0.483,0.06,NAmerica,279.436
1.243,3.181,0.613,-37.768,3.212,0.043,-0.521,0.705,-4.761,0.548,0.044,3.189,0.781,-37.604,3.206,0.031,NAmerica,279.436
1.116,-0.096,0.516,-0.38,0.15,0.042,-0.277,0.231,-3.945,0.333,0.058,-0.188,0.687,-1.688,0.21,0.034,NAmerica,286.638
1.116,0.359,0.741,-1.159,0.404,0.049,0.45,0.58,-0.871,0.562,0.056,0.203,0.848,0.089,0.262,0.044,NAmerica,286.638
2.076,-0.178,0.079,-0.747,0.3,0.064,3.918,0.545,-18.397,4.013,0.041,-0.217,0.576,-0.619,0.289,0.051,NAmerica,285.355
1.872,-0.002,0.332,-0.15,0.169,0.053,-0.285,0.476,-1.574,0.342,0.061,-0.002,0.531,0.267,0.135,0.042,NAmerica,273.206
1.784,0.869,0.395,-4.381,0.95,0.064,0.096,0.425,0.143,0.487,0.103,0.821,0.791,-3.591,0.877,0.052,NAmerica,274.224
1.784,5.411,0.274,-30.572,5.524,0.054,-0.264,0.512,-1.47,0.316,0.053,5.281,0.67,-28.422,5.333,0.036,NAmerica,274.224
2.535,-0.386,0.217,-3.155,0.446,0.072,0.53,0.532,-0.204,0.833,0.071,-0.418,0.511,-3.416,0.46,0.062,NAmerica,280.113
2.535,-0.127,0.085,-0.104,0.538,0.117,0.632,0.789,0.036,0.827,0.091,-0.166,0.521,0.068,0.494,0.104,NAmerica,280.113
2.535,-0.399,0.529,-3.289,0.437,0.055,-0.205,-0.173,-11.501,0.371,0.11,-0.41,0.667,-3.443,0.445,0.053,NAmerica,280.113
2.798,0.518,-0.136,-0.704,0.982,0.094,9.399,0.443,-43.263,9.869,0.081,0.637,0.601,-0.434,0.9,0.071,NAmerica,284.258
1.406,1.299,0.781,-1.92,1.457,0.112,2.497,0.674,-4.828,2.652,0.074,1.292,0.902,-1.92,1.457,0.115,NAmerica,280.207
1.406,0.068,0.297,-1.218,0.156,0.051,-0.081,0.762,0.539,0.27,0.081,0.071,0.153,-1.056,0.15,0.048,NAmerica,280.207
1.406,13.662,0.571,-82.463,13.755,0.043,-0.06,0.641,0.067,0.109,0.036,13.559,0.674,-80.711,13.609,0.032,NAmerica,280.207
1.101,3.901,0.725,-11.718,3.98,0.066,-0.129,0.469,-0.12,0.234,0.072,3.811,0.77,-11.181,3.895,0.067,NAmerica,280.374
1.101,0.286,0.567,-0.252,0.428,0.102,-0.561,-0.139,-33.562,0.571,0.039,0.265,0.696,-0.127,0.406,0.098,NAmerica,280.374
0.935,-0.259,0.417,-6.669,0.311,0.068,-0.531,0.064,-36.101,0.538,0.032,-0.283,0.538,-6.511,0.308,0.048,NAmerica,286.243
1.12,-0.174,0.258,-0.653,0.278,0.081,-0.466,0.082,-11.634,0.485,0.043,-0.227,0.299,-1.022,0.307,0.077,NAmerica,286.397
2.806,-0.365,0.387,-14.025,0.376,0.034,-0.524,-0.187,-11.336,0.548,0.057,-0.427,0.133,-19.299,0.437,0.037,Asia,280.055
2.806,-0.321,0.547,-12.917,0.33,0.027,-0.51,0.078,-22.672,0.522,0.037,-0.387,0.377,-19.001,0.395,0.029,Asia,280.055
2.806,-0.226,0.516,-2.548,0.257,0.038,-0.487,-0.107,-12.515,0.508,0.046,-0.301,0.292,-4.78,0.328,0.041,Asia,280.055
2.806,-0.311,0.497,-3.813,0.342,0.05,-0.537,-0.407,-40.891,0.545,0.035,-0.378,0.267,-5.816,0.408,0.053,Asia,280.055
2.806,-0.291,0.313,-7.263,0.308,0.035,-0.458,-0.135,-7.67,0.489,0.053,-0.359,0.416,-11.092,0.373,0.034,Asia,280.055
2.806,-0.255,0.336,-3.306,0.286,0.042,-0.49,-0.109,-9.148,0.518,0.055,-0.326,0.294,-5.51,0.352,0.043,Asia,280.055
2.806,-0.329,0.272,-15.189,0.339,0.029,-0.525,-0.251,-17.933,0.541,0.047,-0.394,0.134,-21.86,0.403,0.03,Asia,280.055
2.806,-0.215,0.351,-1.57,0.266,0.048,-0.552,-0.089,-19.661,0.566,0.048,-0.291,0.196,-3.026,0.333,0.05,Asia,280.055
2.806,-0.262,0.411,-2.465,0.302,0.05,-0.56,-0.066,-26.137,0.571,0.043,-0.333,0.229,-4.154,0.369,0.052,Asia,280.055
2.806,-0.311,0.473,-6.091,0.331,0.04,-0.565,-0.124,-69.046,0.57,0.029,-0.378,0.222,-9.18,0.397,0.043,Asia,280.055
2.806,-0.351,0.508,-7.742,0.368,0.042,-0.487,-0.204,-10.457,0.513,0.052,-0.414,0.306,-10.967,0.431,0.044,Asia,280.055
2.806,-0.366,0.274,-11.075,0.381,0.04,-0.538,-0.213,-32.108,0.548,0.037,-0.427,0.145,-15.169,0.441,0.041,Asia,280.055
2.806,-0.369,0.67,-28.99,0.373,0.02,-0.517,-0.182,-12.574,0.54,0.053,-0.43,0.352,-39.707,0.435,0.024,Asia,280.055
2.806,-0.258,0.415,-2.765,0.294,0.046,-0.529,-0.213,-18.17,0.545,0.047,-0.33,0.248,-4.676,0.361,0.048,Asia,280.055
2.806,-0.331,0.354,-11.976,0.343,0.032,-0.529,-0.093,-11.256,0.554,0.058,-0.396,0.087,-17.298,0.407,0.035,Asia,280.055
2.806,-0.302,0.349,-4.15,0.332,0.048,-0.501,-0.181,-13.393,0.521,0.048,-0.37,0.206,-6.333,0.397,0.05,Asia,280.055
2.806,-0.324,0.375,-6.629,0.344,0.041,-0.54,-0.126,-23.83,0.553,0.042,-0.389,0.101,-9.744,0.408,0.044,Asia,280.055
2.806,-0.319,0.549,-3.904,0.35,0.051,-0.564,-0.309,-55.503,0.571,0.033,-0.385,0.266,-5.871,0.415,0.054,Asia,280.055
2.806,-0.277,0.406,-3.939,0.305,0.043,-0.536,-0.072,-34.223,0.544,0.035,-0.347,0.264,-6.318,0.372,0.044,Asia,280.055
2.806,-0.334,0.551,-8.861,0.348,0.035,-0.513,-0.442,-17.48,0.531,0.047,-0.399,0.29,-12.837,0.413,0.039,Asia,280.055
2.806,-0.374,0.252,-24.217,0.381,0.029,-0.547,-0.329,-30.128,0.558,0.041,-0.434,-0.018,-32.829,0.442,0.031,Asia,280.055
2.806,-0.328,0.502,-12.561,0.338,0.029,-0.536,-0.174,-31.746,0.546,0.037,-0.393,0.253,-18.301,0.403,0.032,Asia,280.055
2.806,-0.295,-0.135,-5.845,0.323,0.045,-0.539,-0.388,-20.954,0.554,0.047,-0.363,-0.11,-8.733,0.385,0.044,Asia,280.055
2.806,-0.344,0.053,-11.901,0.359,0.038,-0.526,-0.139,-20.197,0.54,0.043,-0.408,-0.04,-16.743,0.421,0.038,Asia,280.055
2.806,-0.336,0.535,-12.154,0.346,0.03,-0.541,-0.315,-18.5,0.557,0.049,-0.399,0.626,-17.185,0.407,0.03,Asia,280.055
2.806,-0.335,0.156,-7.992,0.355,0.043,-0.499,-0.052,-70.038,0.504,0.022,-0.399,0.109,-11.361,0.416,0.043,Asia,280.055
2.806,-0.314,0.344,-7.057,0.333,0.039,-0.533,-0.163,-18.312,0.549,0.047,-0.381,0.249,-10.47,0.397,0.04,Asia,280.055
2.806,-0.336,0.395,-6.958,0.356,0.043,-0.497,0.116,-20.502,0.509,0.037,-0.401,0.2,-10.032,0.419,0.045,Asia,280.055
2.806,-0.27,0.55,-20.082,0.274,0.017,-0.547,-0.22,-37.521,0.555,0.036,-0.34,0.422,-32.229,0.345,0.018,Asia,280.055
2.806,-0.324,0.382,-6.617,0.345,0.042,-0.529,-0.093,-41.198,0.536,0.031,-0.39,0.227,-9.683,0.408,0.044,Asia,280.055
2.806,-0.274,0.362,-6.089,0.292,0.034,-0.534,-0.338,-19.325,0.551,0.047,-0.344,0.197,-9.769,0.36,0.036,Asia,280.055
2.806,-0.351,0.506,-15.135,0.359,0.029,-0.474,0.062,-12.681,0.492,0.042,-0.412,0.316,-21.104,0.421,0.032,Asia,280.055
2.806,-0.318,0.394,-14.645,0.327,0.027,-0.535,0.203,-31.867,0.543,0.033,-0.383,0.304,-21.462,0.391,0.028,Asia,280.055
2.806,-0.326,0.244,-7.077,0.347,0.042,-0.498,-0.09,-10.385,0.523,0.053,-0.391,0.102,-10.276,0.41,0.044,Asia,280.055
2.806,-0.237,0.515,-2.971,0.265,0.038,-0.525,-0.218,-18.102,0.541,0.046,-0.31,0.192,-5.39,0.336,0.041,Asia,280.055
2.806,-0.327,0.231,-11.903,0.34,0.033,-0.444,0.142,-6.936,0.474,0.05,-0.393,-0.017,-17.264,0.405,0.035,Asia,280.055
2.806,-0.274,0.357,-3.01,0.31,0.049,-0.551,-0.233,-26.234,0.563,0.043,-0.343,0.369,-4.814,0.374,0.049,Asia,280.055
2.806,-0.314,0.315,-6.33,0.335,0.041,-0.542,0.019,-83.838,0.546,0.023,-0.381,0.133,-9.441,0.4,0.043,Asia,280.055
2.806,-0.195,0.066,-1.358,0.258,0.051,-0.557,-0.4,-45.133,0.565,0.036,-0.273,-0.029,-2.662,0.322,0.051,Asia,280.055
2.806,-0.351,0.395,-10.446,0.365,0.037,-0.551,-0.128,-18.811,0.566,0.049,-0.414,0.186,-14.699,0.427,0.039,Asia,280.055
2.806,-0.337,0.393,-32.244,0.342,0.02,-0.507,-0.134,-15.83,0.525,0.045,-0.401,0.322,-45.736,0.405,0.021,Asia,280.055
2.806,-0.361,0.289,-18.8,0.37,0.03,-0.483,-0.046,-11.939,0.504,0.046,-0.423,0.105,-25.834,0.431,0.032,Asia,280.055
2.806,-0.351,0.585,-7.408,0.369,0.042,-0.484,-0.121,-36.66,0.492,0.028,-0.414,0.259,-10.511,0.432,0.046,Asia,280.055
2.806,-0.287,0.472,-4.858,0.31,0.039,0.412,0.757,-0.53,0.491,0.053,-0.357,0.364,-7.682,0.377,0.041,Asia,280.055
2.806,-0.251,0.409,-3.081,0.283,0.042,-0.111,0.053,-0.232,0.523,0.154,-0.324,0.252,-5.277,0.351,0.044,Asia,280.055
2.806,-0.247,0.552,-9.225,0.256,0.022,-0.157,0.521,-0.81,0.256,0.061,-0.32,0.439,-15.741,0.328,0.023,Asia,280.055
1.717,0.577,0.111,-2.315,0.714,0.085,-0.447,0.178,-125.691,0.455,0.036,0.611,0.626,-2.168,0.698,0.068,NAmerica,272.424
1.659,0.049,-0.027,-0.111,0.483,0.145,2.295,-0.254,-76.909,2.376,0.035,0.039,0.028,-0.028,0.465,0.14,NAmerica,273.264
1.576,-0.036,0.343,-0.147,0.211,0.062,-0.036,0.268,-0.034,0.4,0.117,0.002,0.754,0.514,0.137,0.041,NAmerica,275.94
1.731,-0.396,0.255,-90.571,0.409,0.041,0.411,0.306,-2.068,0.568,0.079,-0.376,0.45,-78.766,0.382,0.026,NAmerica,279.451
3.904,1.354,0.162,-24.986,1.411,0.023,-0.178,0.26,-2.327,0.279,0.072,1.408,0.197,-26.408,1.449,0.02,NAmerica,285.174
2.46,-0.251,0.374,-0.292,0.434,0.105,-0.142,0.356,-0.259,0.307,0.081,-0.346,0.544,-0.605,0.484,0.1,NAmerica,279.169
2.46,0.074,0.612,0.322,0.268,0.052,-0.098,0.544,0.233,0.361,0.095,-0.041,0.791,0.492,0.232,0.046,NAmerica,279.169
2.46,-0.363,0.544,-5.361,0.389,0.047,0.007,0.76,0.566,0.171,0.045,-0.417,0.729,-6.792,0.431,0.036,NAmerica,279.169
2.365,-0.307,0.145,-1.345,0.411,0.083,-0.342,0.334,-21.254,0.367,0.05,-0.355,0.477,-1.539,0.428,0.073,NAmerica,281.246
2.365,-0.232,0.289,-0.268,0.444,0.103,0.23,0.648,-2.001,0.313,0.028,-0.252,0.746,-0.05,0.404,0.086,NAmerica,281.246
2.365,-0.167,0.594,-0.065,0.267,0.056,0.276,0.443,-0.415,0.448,0.053,-0.229,0.845,-0.232,0.287,0.046,NAmerica,281.246
2.365,-0.468,0.55,-38.371,0.476,0.034,1.641,0.413,-2.814,1.92,0.062,-0.484,0.322,-41.026,0.492,0.034,NAmerica,281.246
3.244,0.171,0.259,-1.078,0.271,0.028,2.504,0.247,-6.401,2.786,0.055,0.186,0.699,-0.569,0.236,0.019,NAmerica,285.681
3.634,0.148,-0.188,-0.347,0.52,0.07,-0.378,0.472,-0.952,0.487,0.073,0.248,0.438,-0.163,0.483,0.058,NAmerica,285.242
2.347,3.432,0.397,-9.95,3.579,0.067,-0.237,0.185,-0.395,0.481,0.087,3.793,0.759,-11.901,3.885,0.055,NAmerica,280.432
2.579,6.328,0.099,-38.918,6.457,0.058,0.941,0.595,-0.767,1.185,0.091,6.457,0.609,-39.56,6.509,0.037,NAmerica,280.799
2.593,0.389,0.169,-1.237,0.53,0.085,-0.414,0.557,-0.217,0.635,0.093,0.409,0.717,-1.029,0.505,0.07,NAmerica,281.309
2.593,0.842,0.951,-3.829,0.895,0.063,-0.533,0.862,-0.434,0.652,0.088,0.613,0.911,-1.873,0.69,0.066,NAmerica,281.309
1.69,1.983,0.685,-4.544,2.101,0.09,-0.622,0.743,-1.408,0.711,0.099,1.988,0.839,-4.511,2.095,0.085,NAmerica,281.155
1.247,1.112,0.572,-3.395,1.209,0.092,0.972,0.811,-1.399,1.052,0.06,1.091,0.734,-3.162,1.177,0.085,NAmerica,280.288
1.247,0.702,0.769,-1.205,0.808,0.095,1.212,0.691,-19.887,1.228,0.034,0.7,0.86,-1.189,0.805,0.094,NAmerica,280.288
1.247,0.393,0.671,-0.387,0.529,0.102,0.134,0.565,-2.961,0.148,0.022,0.394,0.836,-0.316,0.515,0.096,NAmerica,280.288
1.039,1.706,0.717,-5.597,1.775,0.073,0.026,0.72,0.363,0.223,0.073,1.671,0.871,-5.318,1.737,0.07,NAmerica,282.178
0.972,1.158,0.588,-19.228,1.208,0.06,0.078,0.05,-0.149,0.338,0.091,1.219,0.68,-20.13,1.235,0.035,NAmerica,286.735
0.808,-0.054,0.352,-2.903,0.151,0.05,-0.007,0.828,0.522,0.198,0.069,-0.071,0.557,-0.741,0.101,0.026,NAmerica,282.426
1.06,-0.015,0.509,0.254,0.218,0.075,0.18,0.207,-0.374,0.346,0.091,-0.104,0.735,0.26,0.217,0.066,NAmerica,286.299
1.067,0.214,-0.146,-0.924,0.436,0.107,1.589,0.336,-13.278,1.688,0.053,0.226,0.132,-0.511,0.386,0.089,NAmerica,286.233
1.162,-0.215,0.467,-0.362,0.329,0.087,1.306,0.383,-5.282,1.419,0.073,-0.275,0.72,-0.604,0.357,0.08,NAmerica,286.158
1.346,-0.309,-0.138,-1.341,0.452,0.101,2.096,0.492,-4.606,2.256,0.083,-0.255,0.236,-0.694,0.384,0.088,NAmerica,286.386
1.702,2.431,0.401,-27.343,2.481,0.045,0.393,0.163,-1.176,0.586,0.092,2.55,0.831,-29.418,2.57,0.029,NAmerica,272.17
1.579,1.458,0.44,-5.507,1.559,0.072,1.545,0.494,-6.494,1.631,0.059,1.529,0.789,-5.968,1.613,0.067,NAmerica,271.975
1.579,2.021,0.545,-4.032,2.184,0.087,0.736,0.534,-2.216,0.84,0.055,2.14,0.805,-4.578,2.299,0.088,NAmerica,271.975
1.579,0.535,0.692,-1.096,0.626,0.069,-0.045,0.579,-0.12,0.195,0.056,0.561,0.705,-1.448,0.676,0.08,NAmerica,271.975
1.579,2.058,0.712,-10.204,2.106,0.049,0.175,0.546,-0.066,0.338,0.069,2.023,0.828,-10.02,2.089,0.057,NAmerica,271.975
2.116,0.632,0.454,-1.647,0.759,0.057,-0.157,0.307,-1.732,0.267,0.076,0.595,0.705,-1.186,0.69,0.047,NAmerica,281.473
2.068,-0.296,0.544,-2.446,0.343,0.051,0.897,0.587,-1.407,1.052,0.082,-0.239,0.759,-1.103,0.268,0.036,NAmerica,278.772
2.068,-0.109,0.381,-0.026,0.351,0.079,1.007,0.599,-5.144,1.086,0.059,-0.043,0.679,0.398,0.269,0.063,NAmerica,278.772
2.068,-0.388,0.417,-5.234,0.426,0.061,-0.134,0.222,-0.216,0.38,0.081,-0.34,0.545,-3.682,0.369,0.05,NAmerica,278.772
2.068,0.487,0.496,-0.222,0.786,0.09,0.307,0.499,0.049,0.668,0.095,0.571,0.79,-0.192,0.777,0.077,NAmerica,278.772
2.068,0.486,0.444,-0.892,0.674,0.066,0.117,0.197,-0.189,0.594,0.11,0.609,0.807,-0.969,0.687,0.045,NAmerica,278.772
2.253,-0.11,0.153,-0.307,0.387,0.086,4.487,0.542,-50.742,4.7,0.056,-0.092,0.471,0.137,0.314,0.07,NAmerica,281.166
2.487,0.24,0.478,0.076,0.658,0.099,-0.093,-0.158,-0.318,0.739,0.128,0.228,0.826,0.218,0.605,0.09,NAmerica,284.096
2.518,0.781,0.405,-1.903,0.926,0.093,1.2,0.333,-2.421,1.447,0.073,0.655,0.443,-1.288,0.822,0.093,NAmerica,280.897
2.518,6.957,0.491,-97.53,6.994,0.031,0.443,0.467,-0.47,0.651,0.059,6.207,0.591,-77.325,6.236,0.026,NAmerica,280.897
2.819,0.977,-0.448,-2.464,1.294,0.137,1.506,0.781,-4.921,1.586,0.049,0.89,-0.097,-1.809,1.165,0.121,NAmerica,281.818
2.636,1.527,0.342,-3.722,1.703,0.068,2.667,0.77,-5.181,2.767,0.049,1.479,0.835,-3.08,1.583,0.051,NAmerica,281.863
2.796,0.622,0.392,-1.153,0.813,0.066,3.239,0.183,-10.879,3.596,0.091,0.737,0.876,-1.251,0.831,0.048,NAmerica,283.088
1.919,2.769,0.601,-16.827,2.821,0.052,2.348,0.255,-3.225,2.776,0.118,2.733,0.891,-16.02,2.756,0.035,NAmerica,281.494
1.919,4.187,0.72,-13.065,4.27,0.059,0.208,0.783,0.462,0.433,0.086,4.121,0.813,-12.546,4.191,0.054,NAmerica,281.494
1.919,5.49,0.274,-26.068,5.608,0.065,1.406,0.82,-2.128,1.487,0.058,5.398,0.424,-24.957,5.492,0.057,NAmerica,281.494
1.508,3.337,0.254,-7.152,3.559,0.114,1.646,0.842,-3.045,1.71,0.051,3.369,0.243,-7.273,3.586,0.113,NAmerica,280.377
1.137,0.748,0.774,-1.134,0.87,0.101,0.638,0.479,-1.151,0.841,0.095,0.73,0.811,-1.112,0.865,0.105,NAmerica,280.921
1.137,2.347,0.778,-7.159,2.415,0.069,1.22,-0.065,-1.946,1.594,0.131,2.297,0.856,-6.851,2.369,0.071,NAmerica,280.921
1.137,2.593,0.82,-8.758,2.646,0.06,2.594,0.192,-21.192,2.698,0.058,2.544,0.841,-8.479,2.608,0.065,NAmerica,280.921
1.137,1.371,0.391,-5.305,1.477,0.093,1.284,0.386,-5.109,1.403,0.062,1.333,0.626,-4.791,1.415,0.081,NAmerica,280.921
1.679,1.79,0.407,-2.811,2.026,0.107,0.158,0.681,0.234,0.293,0.057,1.739,0.291,-2.735,2.005,0.112,NAmerica,272.522
1.679,2.929,0.418,-21.998,2.994,0.05,-0.075,0.488,0.051,0.219,0.062,2.825,0.54,-20.198,2.874,0.043,NAmerica,272.522
1.686,1.732,0.216,-8.533,1.849,0.072,0.382,-0.104,-5.745,0.489,0.051,1.752,0.599,-8.265,1.823,0.056,NAmerica,273.167
2.784,-0.251,-0.275,-0.931,0.502,0.096,0.508,0.183,-0.519,0.872,0.113,-0.269,0.646,-0.267,0.406,0.067,NAmerica,280.759
2.784,-0.452,0.13,-3.883,0.513,0.072,0.24,0.41,-0.096,0.501,0.09,-0.459,0.666,-3.585,0.497,0.057,NAmerica,280.759
2.328,0.135,0.306,-1.417,0.293,0.043,4.158,0.558,-16.479,4.307,0.045,0.172,0.219,-1.121,0.274,0.036,NAmerica,278.904
2.09,0.216,0.394,0.044,0.652,0.104,1.125,0.716,-15.128,1.2,0.038,0.279,0.516,0.05,0.65,0.099,NAmerica,279.061
2.09,-0.045,0.301,0.046,0.458,0.096,-0.311,0.435,-0.184,0.56,0.109,0.015,0.638,0.299,0.393,0.083,NAmerica,279.061
2.058,3.774,0.421,-14.903,4.002,0.056,1.801,0.504,-6.327,1.982,0.057,4.246,0.72,-17.409,4.306,0.03,NAmerica,280.93
2.082,1.554,0.591,-25.125,1.604,0.037,-0.427,0.392,-2.185,0.503,0.077,1.68,0.766,-28.347,1.7,0.024,NAmerica,282.394
2.74,-0.111,-0.006,-0.122,0.548,0.123,-0.115,0.133,-5.88,0.159,0.043,-0.068,0.692,0.217,0.458,0.104,NAmerica,282.782
2.658,3.835,0.435,-26.011,3.896,0.047,-0.346,0.166,-57.834,0.364,0.043,3.518,0.807,-21.433,3.55,0.033,NAmerica,281.253
2.678,0.13,0.259,-0.219,0.305,0.081,4.271,0.484,-30.778,4.325,0.028,0.099,0.699,0.26,0.238,0.063,NAmerica,281.709
1.233,-0.397,0.371,-48.01,0.417,0.05,1.323,0.563,-9.492,1.378,0.041,-0.356,0.388,-36.585,0.365,0.031,NAmerica,285.646
1.978,-0.266,0.389,-34.236,0.281,0.035,12.48,0.106,-14.242,13.132,0.059,-0.27,0.381,-32.993,0.276,0.022,NAmerica,274.065
1.978,5.313,0.687,-44.522,5.36,0.033,0.169,0.793,0.329,0.362,0.06,5.125,0.816,-40.956,5.146,0.022,NAmerica,274.065
1.978,1.878,0.576,-19.359,1.919,0.042,0.023,0.538,0.257,0.263,0.063,1.784,0.758,-17.054,1.807,0.031,NAmerica,274.065
1.982,7.235,-0.022,-8.919,7.826,0.101,-0.241,0.299,-3.665,0.301,0.058,6.809,-0.016,-7.579,7.278,0.087,NAmerica,275.083
1.894,0.364,0.385,-0.58,0.549,0.078,0.309,0.386,-0.19,0.582,0.095,0.398,0.811,-0.338,0.505,0.059,NAmerica,277.882
2.12,-0.024,0.635,0.396,0.237,0.057,1.215,0.731,-2.736,1.302,0.054,-0.033,0.87,0.625,0.187,0.044,NAmerica,278.155
2.12,-0.277,0.684,-3.539,0.299,0.037,-0.178,0.724,0.286,0.325,0.07,-0.289,0.775,-3.631,0.302,0.029,NAmerica,278.155
2.205,0.046,0.323,0.075,0.509,0.098,9.41,0.53,-42.595,9.632,0.04,0.123,0.552,0.209,0.47,0.088,NAmerica,280.105
2.205,0.769,0.584,-0.957,0.945,0.063,-0.48,-0.283,-9.416,0.534,0.072,0.913,0.874,-1.232,1.009,0.049,NAmerica,280.105
2.128,-0.189,0.62,0.115,0.359,0.079,0.285,0.726,-2.312,0.312,0.038,-0.144,0.845,0.38,0.3,0.068,NAmerica,281.947
2.751,5.786,0.355,-10.782,6.034,0.052,-0.12,0.765,-1.146,0.133,0.023,5.74,0.5,-10.415,5.939,0.046,NAmerica,284.269
2.827,-0.38,-0.113,-6.018,0.438,0.068,-0.187,0.341,-6.663,0.202,0.028,-0.134,0.183,-0.674,0.214,0.052,NAmerica,282.39
0.884,0.299,0.507,-3.407,0.37,0.065,0.102,0.686,0.251,0.208,0.058,0.384,0.609,-4.36,0.408,0.041,NAmerica,285.803
0.892,-0.239,0.688,-6.838,0.255,0.034,-0.089,0.737,0.271,0.183,0.056,-0.166,0.622,-2.976,0.181,0.028,NAmerica,284.61
0.892,-0.466,0.129,-45.451,0.477,0.038,0.337,0.585,-1.997,0.394,0.046,-0.244,0.041,-13.875,0.27,0.043,NAmerica,284.61
1.074,0.019,0.66,0.43,0.182,0.058,0.885,0.101,-3.751,1.041,0.079,-0.011,0.742,0.382,0.189,0.06,NAmerica,285.414
1.084,-0.272,0.306,-1.528,0.34,0.071,1.212,0.455,-6.094,1.302,0.063,-0.333,0.532,-2.143,0.38,0.064,NAmerica,285.353
1.619,0.076,0.345,-0.213,0.249,0.054,-0.076,0.459,0.173,0.37,0.091,0.009,0.637,0.397,0.175,0.04,NAmerica,284.834
1.808,0.898,0.703,-2.163,0.987,0.062,-0.411,0.303,-3.905,0.46,0.051,0.894,0.853,-2.193,0.992,0.065,NAmerica,274.329
1.808,1.277,0.496,-6.18,1.351,0.058,-0.452,0.438,-3.869,0.496,0.057,1.253,0.745,-5.762,1.311,0.051,NAmerica,274.329
1.732,0.158,0.428,0.055,0.43,0.097,1.415,0.768,-3.103,1.494,0.049,0.171,0.683,0.127,0.413,0.091,NAmerica,276.231
2.792,-0.235,0.333,-1.059,0.322,0.054,-0.143,0.583,-0.177,0.22,0.047,-0.291,0.713,-1.444,0.35,0.048,NAmerica,282.471
2.449,-0.421,0.16,-3.631,0.49,0.07,-0.493,-0.253,-28.985,0.524,0.063,-0.281,0.363,-1.399,0.353,0.059,NAmerica,280.797
2.04,1.461,0.437,-3.868,1.624,0.073,0.013,0.67,0.432,0.109,0.041,1.418,0.897,-2.994,1.471,0.04,NAmerica,277.702
2.134,-0.3,0.563,-1.681,0.349,0.05,-0.004,0.613,0.357,0.202,0.045,-0.241,0.733,-0.768,0.283,0.042,NAmerica,279.845
3.34,-0.629,-0.398,-43.253,0.643,0.047,0.192,0.652,-0.72,0.236,0.026,-0.686,0.001,-50.542,0.694,0.036,NAmerica,285.951
1.0,-0.259,0.56,-3.748,0.311,0.065,-0.44,-0.229,-65.401,0.449,0.037,-0.228,0.624,-2.167,0.254,0.042,NAmerica,284.935
1.954,-0.239,-0.088,-1.165,0.37,0.063,0.048,0.635,0.363,0.188,0.036,-0.237,0.682,-0.535,0.312,0.045,NAmerica,284.122
1.954,-0.143,-0.095,-1.444,0.282,0.046,-0.132,0.516,0.113,0.317,0.075,-0.109,0.57,-0.046,0.184,0.028,NAmerica,284.122
1.954,-0.598,0.018,-119.099,0.604,0.035,-0.165,0.094,-1.295,0.28,0.065,-0.582,0.603,-110.892,0.583,0.018,NAmerica,284.122
1.954,-0.136,0.262,-0.483,0.281,0.049,-0.029,0.443,0.051,0.238,0.035,-0.15,0.634,-0.022,0.233,0.036,NAmerica,284.122
1.789,0.226,0.541,-0.14,0.366,0.073,0.373,0.327,-1.157,0.519,0.064,0.188,0.691,0.034,0.337,0.071,NAmerica,274.064
1.649,0.078,0.494,-0.075,0.211,0.055,0.727,0.677,-1.152,0.845,0.066,0.055,0.544,0.222,0.18,0.048,NAmerica,275.19
2.975,0.087,0.013,-0.668,0.319,0.046,1.385,0.778,-2.482,1.474,0.06,0.097,0.411,0.013,0.245,0.033,NAmerica,282.074
2.046,0.222,0.306,-0.305,0.412,0.061,0.763,0.731,-0.998,0.871,0.076,0.296,0.628,-0.314,0.414,0.051,NAmerica,277.988
1.68,0.665,0.461,-1.19,0.846,0.081,2.727,0.557,-8.316,2.866,0.074,0.744,0.817,-1.16,0.84,0.061,NAmerica,276.864
1.692,0.987,0.55,-1.23,1.19,0.082,1.726,0.642,-5.185,1.851,0.056,1.024,0.865,-1.128,1.163,0.068,NAmerica,278.577
1.732,0.304,0.65,0.142,0.574,0.087,36.793,0.657,-506.119,37.732,0.047,0.21,0.896,0.429,0.468,0.075,NAmerica,281.169
1.732,1.706,0.54,-3.133,1.875,0.069,0.157,0.632,0.32,0.465,0.081,1.439,0.678,-1.997,1.596,0.062,NAmerica,281.169
2.01,2.092,0.295,-7.617,2.217,0.061,0.207,0.433,0.097,0.711,0.098,2.055,0.807,-6.91,2.124,0.044,NAmerica,283.649
2.162,43.542,0.142,-646.056,43.829,0.027,-0.087,0.685,0.413,0.308,0.057,48.446,0.73,-793.639,48.57,0.019,NAmerica,284.077
2.443,0.15,0.167,-0.063,0.586,0.104,0.672,0.643,-1.124,0.807,0.061,0.172,0.859,0.263,0.488,0.084,NAmerica,284.883
