arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
0.972,-0.051,0.756,0.539,0.206,0.064,0.057,0.719,0.469,0.192,0.045,0.059,0.693,-0.74,0.171,0.045,0.183,0.779,0.163,0.277,0.067,NAmerica,289.94
1.376,-0.254,0.624,-673.899,0.288,0.056,-0.276,0.689,-12.77,0.31,0.045,2.107,0.584,-3.905,2.266,0.058,-0.324,0.697,-950.825,0.342,0.045,NAmerica,289.823
1.376,-0.27,0.768,-58.487,0.301,0.054,-0.275,0.51,-7.851,0.315,0.047,-0.172,0.261,-5.822,0.227,0.06,-0.337,0.753,-80.739,0.353,0.043,NAmerica,289.823
1.808,-0.146,0.656,-2.549,0.243,0.054,-0.199,0.595,-11.972,0.245,0.042,-0.132,0.377,-17.638,0.193,0.054,-0.134,0.748,-0.992,0.182,0.034,NAmerica,289.108
1.808,-0.157,0.682,-2.539,0.244,0.053,-0.206,0.567,-10.208,0.249,0.041,0.306,0.615,-1.697,0.356,0.044,-0.145,0.758,-1.104,0.188,0.034,NAmerica,289.108
3.592,0.407,0.561,0.116,0.965,0.062,-0.009,0.434,0.172,0.327,0.079,0.3,0.648,-1.87,0.344,0.041,0.51,0.694,0.185,0.926,0.055,NAmerica,283.927
1.219,-0.184,0.473,-5.799,0.227,0.053,0.002,0.624,0.374,0.335,0.075,0.273,0.634,-0.766,0.337,0.05,-0.273,0.465,-10.395,0.294,0.044,NAmerica,289.831
1.219,-0.145,0.185,-21.158,0.21,0.059,0.758,-0.062,-3.043,1.168,0.114,-0.019,0.704,-1.863,0.142,0.044,-0.238,0.193,-34.658,0.267,0.047,NAmerica,289.831
1.291,0.196,0.686,-0.566,0.271,0.046,0.287,0.138,-0.372,0.72,0.088,-0.017,0.496,-1.766,0.17,0.052,0.101,0.668,0.198,0.194,0.041,NAmerica,289.781
1.291,0.193,0.737,-0.614,0.258,0.042,0.915,0.235,-2.523,1.15,0.085,0.138,0.707,-9.25,0.219,0.051,0.097,0.712,0.237,0.177,0.037,NAmerica,289.781
1.291,0.168,0.725,0.035,0.249,0.046,0.112,0.31,-0.183,0.541,0.089,0.111,0.666,-6.118,0.198,0.049,0.076,0.709,0.414,0.194,0.045,NAmerica,289.781
1.44,-0.051,0.788,-2.72,0.162,0.049,1.112,-0.005,-10.978,1.253,0.047,0.428,0.648,-0.965,0.509,0.067,-0.107,0.792,-2.342,0.154,0.035,NAmerica,289.652
1.44,-0.045,0.574,-2.089,0.179,0.054,0.412,0.583,-0.458,0.565,0.042,0.529,0.727,-1.179,0.599,0.061,-0.094,0.539,-1.594,0.164,0.042,NAmerica,289.652
1.62,-0.172,0.644,-13.195,0.258,0.057,0.007,0.386,0.148,0.323,0.083,0.743,0.185,-2.124,0.931,0.073,-0.142,0.767,-6.24,0.184,0.035,NAmerica,289.193
1.62,-0.168,0.604,-10.961,0.256,0.057,0.09,0.42,0.102,0.356,0.081,0.714,0.179,-1.249,0.971,0.082,-0.135,0.756,-4.621,0.176,0.033,NAmerica,289.193
1.62,0.01,0.376,-0.0,0.363,0.088,0.367,0.483,-1.964,0.436,0.054,0.748,0.263,-2.828,0.894,0.07,0.063,0.56,0.28,0.308,0.073,NAmerica,289.193
1.62,0.061,0.593,0.316,0.338,0.075,0.236,0.602,-0.218,0.343,0.063,0.335,0.728,-0.01,0.489,0.063,0.099,0.699,0.38,0.322,0.069,NAmerica,289.193
1.965,1.026,0.314,-2.973,1.182,0.073,0.166,0.464,0.032,0.405,0.066,1.125,0.71,-11.499,1.354,0.065,1.083,0.492,-3.093,1.2,0.065,NAmerica,279.665
3.609,-0.304,0.156,-0.379,0.75,0.089,0.206,0.465,-0.051,0.424,0.064,0.991,0.801,-4.094,1.046,0.037,-0.343,0.485,-0.093,0.667,0.074,NAmerica,283.504
2.174,1.198,0.221,-3.719,1.38,0.082,0.368,0.512,-0.206,0.592,0.073,0.604,0.664,-2.748,0.661,0.072,1.054,0.39,-2.601,1.206,0.07,NAmerica,280.933
2.318,0.247,0.701,0.239,0.432,0.062,0.118,0.036,-0.201,0.888,0.158,0.528,0.716,-1.899,0.591,0.064,0.254,0.797,0.212,0.439,0.063,NAmerica,280.663
3.611,-0.071,0.473,-0.861,0.522,0.045,-0.335,0.124,-3.851,0.434,0.085,0.444,0.527,-2.801,0.504,0.056,0.292,0.581,-0.566,0.479,0.033,NAmerica,284.498
3.326,0.018,0.679,0.117,0.452,0.049,0.112,0.14,-0.45,0.58,0.103,0.466,0.731,-1.747,0.512,0.054,-0.051,0.82,0.66,0.28,0.03,NAmerica,286.353
1.003,0.305,0.702,-0.366,0.396,0.068,0.064,0.513,0.226,0.42,0.053,0.823,0.61,-3.676,0.886,0.06,0.36,0.697,-0.747,0.448,0.072,NAmerica,289.628
1.113,0.718,0.759,-3.473,0.756,0.058,-0.163,0.296,-0.292,0.414,0.086,0.908,0.627,-4.498,0.964,0.057,0.728,0.85,-3.566,0.764,0.056,NAmerica,289.02
1.01,0.782,0.661,-8.729,0.806,0.046,0.189,0.374,-0.117,0.548,0.081,1.068,0.598,-4.081,1.144,0.067,0.417,0.613,-2.225,0.464,0.048,NAmerica,289.398
1.138,0.641,0.789,-3.817,0.667,0.047,-0.473,0.269,-3.64,0.542,0.081,0.16,0.426,0.106,0.729,0.135,0.565,0.829,-2.807,0.593,0.046,NAmerica,288.737
1.639,0.243,0.525,-0.156,0.44,0.067,0.475,0.392,-0.444,0.801,0.075,-0.253,0.17,-1.33,0.346,0.07,0.294,0.674,-0.075,0.425,0.056,NAmerica,289.204
1.639,0.305,0.551,-0.341,0.476,0.064,0.534,0.628,-0.028,0.837,0.06,0.199,0.46,0.031,0.463,0.078,0.355,0.707,-0.263,0.462,0.052,NAmerica,289.204
1.639,0.437,0.583,-0.453,0.612,0.07,-0.001,0.511,0.255,0.265,0.077,0.361,0.673,-0.269,0.517,0.049,0.474,0.667,-0.445,0.61,0.063,NAmerica,289.204
2.722,-0.065,0.528,0.236,0.671,0.126,-0.047,0.759,0.494,0.256,0.066,0.054,0.485,0.213,0.317,0.071,-0.027,0.765,0.29,0.648,0.122,NAmerica,280.404
2.722,-0.413,0.266,-4.197,0.47,0.068,0.269,0.757,0.12,0.387,0.055,0.476,0.57,-0.697,0.615,0.063,-0.393,0.448,-3.43,0.434,0.056,NAmerica,280.404
2.722,-0.062,0.619,0.364,0.369,0.069,-0.103,0.622,0.215,0.326,0.042,-0.079,0.48,0.044,0.24,0.07,-0.02,0.696,0.379,0.365,0.069,NAmerica,280.404
2.422,0.459,0.707,-0.552,0.571,0.045,-0.414,0.489,-2.484,0.478,0.054,0.462,0.672,-0.053,0.673,0.054,0.686,0.586,-1.904,0.782,0.05,NAmerica,281.352
2.959,-0.267,0.385,-0.551,0.45,0.082,-0.486,0.571,-3.633,0.529,0.049,0.434,0.86,0.362,0.579,0.046,-0.309,0.609,-0.394,0.426,0.066,NAmerica,281.786
2.959,0.04,0.488,0.133,0.468,0.074,-0.527,0.504,-4.764,0.568,0.053,0.386,0.751,-1.167,0.454,0.07,-0.027,0.746,0.465,0.368,0.058,NAmerica,281.786
2.252,-0.372,0.433,-2.45,0.45,0.078,-0.281,0.655,-0.374,0.373,0.045,0.325,0.728,-0.345,0.404,0.061,-0.294,0.669,-1.025,0.345,0.056,NAmerica,282.018
3.871,-0.274,0.635,0.232,0.587,0.06,-0.43,0.675,-2.167,0.474,0.043,0.801,0.788,-3.224,0.84,0.048,0.171,0.799,0.486,0.48,0.052,NAmerica,288.83
3.871,-0.329,0.652,0.216,0.641,0.067,-0.538,0.563,-2.176,0.608,0.072,0.982,0.716,-7.237,1.028,0.042,0.088,0.846,0.523,0.5,0.06,NAmerica,288.83
0.867,0.387,0.831,-0.909,0.429,0.054,-0.591,0.483,-13.283,0.613,0.048,0.297,0.515,-1.314,0.402,0.06,0.222,0.842,0.055,0.302,0.06,NAmerica,287.77
1.463,0.029,0.723,0.515,0.246,0.064,-0.073,0.558,0.249,0.429,0.05,0.125,0.629,-0.025,0.242,0.048,0.017,0.788,0.525,0.244,0.063,NAmerica,289.26
1.463,0.376,0.719,-0.32,0.474,0.057,-0.385,0.295,-1.935,0.494,0.063,0.049,0.578,0.214,0.196,0.047,0.357,0.771,-0.199,0.452,0.054,NAmerica,289.26
1.778,0.687,0.68,-3.699,0.777,0.05,-0.546,0.53,-3.903,0.592,0.063,0.572,0.64,-3.138,0.634,0.05,0.722,0.767,-3.552,0.764,0.034,NAmerica,288.687
1.778,0.111,0.552,-0.337,0.305,0.063,-0.577,0.576,-6.512,0.605,0.056,0.247,0.73,-0.543,0.314,0.042,0.118,0.603,0.066,0.255,0.05,NAmerica,288.687
1.778,-0.031,0.529,-0.176,0.259,0.06,-0.614,0.489,-70.629,0.628,0.039,0.025,0.605,0.359,0.27,0.067,-0.018,0.565,0.201,0.214,0.049,NAmerica,288.687
1.778,-0.117,0.581,-0.229,0.246,0.054,-0.16,0.621,0.158,0.334,0.045,-0.09,0.677,-0.021,0.167,0.041,-0.081,0.625,0.221,0.196,0.044,NAmerica,288.687
1.778,0.362,0.645,-1.298,0.472,0.056,-0.117,0.517,0.125,0.39,0.054,1.053,0.566,-4.865,1.127,0.049,0.375,0.723,-0.973,0.437,0.041,NAmerica,288.687
1.778,0.061,0.678,0.057,0.245,0.052,-0.198,0.635,0.217,0.407,0.055,0.364,0.192,-2.002,0.509,0.071,0.083,0.738,0.39,0.197,0.039,NAmerica,288.687
1.778,-0.136,0.556,0.14,0.313,0.07,-0.38,0.561,-0.989,0.472,0.053,0.013,0.613,0.293,0.219,0.061,-0.13,0.679,0.257,0.291,0.065,NAmerica,288.687
1.778,-0.22,0.638,-1.884,0.28,0.051,-0.563,0.601,-9.972,0.585,0.041,-0.043,0.664,0.278,0.185,0.054,-0.201,0.663,-1.148,0.242,0.04,NAmerica,288.687
1.778,0.701,0.475,-2.307,0.846,0.058,-0.474,0.394,-1.469,0.587,0.084,-0.139,0.521,-6.693,0.201,0.042,0.768,0.625,-2.337,0.85,0.044,NAmerica,288.687
1.778,0.256,0.37,-1.2,0.436,0.07,-0.53,0.485,-2.355,0.603,0.08,0.846,0.657,-5.25,0.898,0.046,0.263,0.372,-0.907,0.406,0.062,NAmerica,288.687
1.778,-0.152,0.509,-0.289,0.296,0.071,0.179,0.589,0.218,0.493,0.05,0.955,0.534,-5.213,1.034,0.058,-0.137,0.673,0.171,0.237,0.054,NAmerica,288.687
1.778,-0.204,0.54,-0.923,0.302,0.067,-0.237,0.599,-1.444,0.286,0.043,0.801,0.752,-2.55,0.856,0.046,-0.187,0.692,-0.288,0.247,0.049,NAmerica,288.687
1.778,-0.269,0.589,-18.476,0.319,0.05,-0.214,0.567,-1.529,0.269,0.044,0.379,0.656,-0.974,0.452,0.046,-0.25,0.539,-14.203,0.282,0.038,NAmerica,288.687
1.778,0.576,0.627,-2.588,0.68,0.055,1.533,0.052,-2.974,1.953,0.085,-0.012,0.61,-0.268,0.197,0.052,0.6,0.631,-2.488,0.671,0.045,NAmerica,288.687
1.778,0.693,0.5,-2.976,0.827,0.066,0.971,0.271,-2.196,1.314,0.086,0.14,0.585,0.199,0.333,0.073,0.71,0.519,-2.794,0.808,0.056,NAmerica,288.687
1.778,0.503,0.714,-0.789,0.607,0.052,1.174,0.367,-2.452,1.48,0.08,0.029,0.565,0.307,0.28,0.077,0.564,0.77,-0.951,0.634,0.044,NAmerica,288.687
1.778,0.174,0.713,0.113,0.303,0.047,0.544,0.538,-0.684,0.769,0.049,1.623,0.572,-8.188,1.699,0.054,0.204,0.737,0.137,0.299,0.041,NAmerica,288.687
1.778,-0.157,0.647,-1.138,0.256,0.053,2.023,0.519,-3.453,2.25,0.043,-0.029,0.738,0.267,0.154,0.041,-0.164,0.717,-0.509,0.215,0.036,NAmerica,288.687
1.778,-0.034,0.371,-0.008,0.373,0.089,-0.139,0.071,-0.352,0.652,0.121,0.009,0.744,0.122,0.157,0.042,-0.007,0.466,0.208,0.331,0.08,NAmerica,288.687
1.778,-0.073,0.41,0.012,0.335,0.09,0.224,0.159,-0.441,0.786,0.099,2.123,0.153,-5.176,2.353,0.071,-0.073,0.507,0.207,0.3,0.08,NAmerica,288.687
1.778,1.234,0.613,-4.772,1.347,0.058,0.309,0.272,-0.349,0.809,0.093,0.752,0.591,-0.913,0.941,0.056,1.275,0.547,-4.97,1.37,0.053,NAmerica,288.687
1.857,-0.133,0.678,-0.544,0.224,0.048,0.827,0.468,-1.144,1.086,0.062,1.004,0.774,-1.126,1.115,0.041,-0.136,0.728,-0.052,0.185,0.033,NAmerica,288.213
1.857,-0.078,0.704,-0.456,0.202,0.05,0.469,0.203,-0.686,0.886,0.078,0.651,0.792,-0.853,0.736,0.038,-0.103,0.732,0.118,0.157,0.032,NAmerica,288.213
2.568,2.065,0.45,-4.346,2.249,0.064,0.866,0.347,-1.191,1.197,0.072,2.129,0.702,-6.458,2.266,0.047,1.985,0.768,-3.648,2.097,0.049,NAmerica,278.789
3.394,-0.026,0.589,0.276,0.595,0.057,2.542,0.503,-11.363,2.753,0.038,-0.093,0.463,0.178,0.484,0.091,0.705,0.652,-0.59,0.882,0.05,NAmerica,288.336
3.394,0.054,0.71,0.484,0.554,0.048,0.288,0.386,-0.276,0.514,0.077,0.318,0.573,0.093,0.631,0.07,0.85,0.784,-0.617,0.981,0.043,NAmerica,288.336
3.394,-0.233,0.604,0.13,0.504,0.05,0.333,0.633,-0.182,0.475,0.059,0.396,0.536,-0.088,0.695,0.072,0.466,0.781,-0.14,0.577,0.038,NAmerica,288.336
3.394,0.445,0.637,-0.077,0.861,0.045,0.359,0.511,-0.328,0.54,0.069,0.674,0.699,-0.553,0.826,0.047,1.642,0.657,-3.548,1.769,0.04,NAmerica,288.336
3.394,-0.533,0.264,-0.935,0.766,0.104,0.388,0.095,-2.559,0.73,0.06,0.476,0.607,-0.159,0.715,0.06,-0.17,0.573,0.211,0.489,0.087,NAmerica,288.336
3.394,-0.331,0.369,-0.181,0.72,0.083,0.457,0.164,-18.62,0.692,0.049,0.704,0.679,-0.478,0.885,0.051,0.179,0.7,0.384,0.52,0.063,NAmerica,288.336
3.394,-0.295,0.38,-0.112,0.722,0.083,-0.023,0.655,0.405,0.376,0.062,2.066,0.718,-6.945,2.245,0.028,0.248,0.708,0.334,0.559,0.063,NAmerica,288.336
5.918,-0.463,0.429,-0.3,0.762,0.062,-0.233,0.573,-0.047,0.393,0.067,0.826,0.454,-2.842,0.935,0.078,-0.33,0.771,0.182,0.604,0.051,NAmerica,290.091
5.918,-0.512,0.245,-0.562,0.845,0.075,3.298,0.158,-11.186,3.696,0.068,0.864,0.631,-3.478,0.93,0.06,-0.397,0.611,-0.053,0.694,0.063,NAmerica,290.091
5.918,-0.45,0.323,-0.284,0.839,0.07,-0.001,0.291,-0.02,0.588,0.113,0.916,0.504,-3.461,1.01,0.073,-0.314,0.677,0.162,0.678,0.059,NAmerica,290.091
6.891,-0.135,0.517,-0.097,0.804,0.028,0.057,0.222,-0.098,0.702,0.135,2.008,0.098,-39.234,2.134,0.07,0.279,0.711,0.247,0.667,0.021,NAmerica,292.798
1.552,0.35,0.393,-0.502,0.584,0.083,3.025,-0.254,-37.611,3.299,0.047,2.076,0.134,-266.524,2.181,0.063,0.363,0.561,-0.264,0.536,0.07,NAmerica,288.864
1.552,0.373,0.543,-0.499,0.538,0.068,2.483,0.054,-10.158,2.887,0.078,0.234,0.729,0.286,0.41,0.054,0.388,0.686,-0.316,0.504,0.056,NAmerica,288.864
1.552,0.413,0.417,-0.703,0.624,0.08,2.686,0.53,-19.973,2.937,0.04,-0.024,0.598,0.354,0.311,0.064,0.425,0.546,-0.495,0.585,0.069,NAmerica,288.864
1.704,1.566,0.111,-25.645,1.737,0.073,1.126,0.626,-13.915,1.732,0.036,6.292,0.198,-28.673,6.506,0.055,1.701,0.12,-28.09,1.815,0.061,NAmerica,288.835
1.704,1.553,0.097,-162.817,1.707,0.067,0.282,0.758,0.396,0.528,0.065,0.209,0.377,0.019,0.59,0.104,1.73,0.07,-186.599,1.827,0.055,NAmerica,288.835
2.492,0.241,0.649,0.169,0.438,0.06,0.24,0.574,0.05,0.511,0.095,0.414,0.323,-0.228,0.798,0.119,0.183,0.767,0.37,0.381,0.055,NAmerica,287.37
2.492,-0.021,0.596,0.348,0.312,0.065,-0.032,0.313,0.079,0.304,0.076,6.09,-0.475,-91.598,6.521,0.073,-0.065,0.759,0.471,0.281,0.057,NAmerica,287.37
2.552,5.502,0.265,-20.633,5.709,0.052,-0.171,0.706,-2.66,0.209,0.036,2.267,0.806,-7.4,2.397,0.044,5.236,0.48,-18.065,5.359,0.039,NAmerica,278.378
2.552,0.115,0.356,0.086,0.548,0.103,-0.137,0.509,-1.83,0.207,0.044,3.195,0.806,-36.562,3.76,0.06,0.095,0.667,0.303,0.479,0.09,NAmerica,278.378
2.298,0.263,0.449,0.041,0.642,0.113,1.133,0.226,-3.055,1.473,0.08,3.151,0.759,-74.133,3.646,0.049,0.26,0.477,0.031,0.645,0.114,NAmerica,278.613
3.683,0.648,-0.046,-3.985,1.513,0.043,0.344,0.427,-1.368,0.437,0.064,0.462,0.775,0.088,0.629,0.062,1.094,-0.236,-4.659,1.612,0.037,NAmerica,285.962
4.782,0.03,0.548,0.257,0.718,0.042,0.752,0.327,-7.855,0.802,0.049,1.027,0.687,-3.612,1.106,0.085,0.478,0.833,0.316,0.689,0.029,NAmerica,289.865
5.928,0.78,0.652,-3.369,1.346,0.035,-0.025,0.754,-0.223,0.131,0.04,0.479,0.572,-2.041,0.548,0.069,0.725,0.782,-1.077,0.928,0.019,NAmerica,290.929
6.664,0.036,0.586,-8.155,1.342,0.037,-0.013,0.684,-0.689,0.144,0.044,0.197,0.705,-4.421,0.252,0.047,2.146,0.569,-28.975,2.428,0.031,NAmerica,293.037
3.955,0.376,0.814,0.333,0.552,0.059,0.352,0.54,-0.145,0.571,0.074,0.242,0.503,-5.302,0.309,0.055,0.513,0.865,0.156,0.621,0.051,NAmerica,290.337
0.992,1.063,0.648,-3.901,1.139,0.087,0.255,0.583,-0.003,0.438,0.063,1.277,0.409,-4.523,1.406,0.057,0.709,0.717,-1.489,0.811,0.084,NAmerica,289.091
1.038,0.665,0.716,-3.989,0.701,0.058,0.213,0.638,0.11,0.371,0.056,0.465,0.506,-2.267,0.53,0.062,0.651,0.743,-3.826,0.69,0.059,NAmerica,286.66
1.43,-0.132,0.708,-2.948,0.215,0.051,-0.108,0.558,-0.711,0.189,0.04,0.83,0.499,-20.799,0.851,0.034,-0.124,0.737,-1.402,0.168,0.034,NAmerica,288.769
1.43,-0.098,0.536,-2.295,0.223,0.058,-0.117,0.506,-0.951,0.199,0.042,0.065,0.745,-0.337,0.136,0.037,-0.091,0.534,-1.006,0.174,0.043,NAmerica,288.769
2.153,1.99,0.574,-7.799,2.088,0.055,-0.145,0.329,-0.09,0.489,0.096,0.076,0.674,-0.853,0.153,0.041,2.188,0.507,-9.409,2.271,0.053,NAmerica,276.985
0.962,0.64,0.56,-4.812,0.686,0.06,0.163,0.036,-0.52,0.662,0.098,0.941,0.613,-2.997,1.026,0.069,0.419,0.599,-1.827,0.478,0.056,NAmerica,288.267
1.089,1.471,0.596,-31.25,1.496,0.047,12.305,0.661,-38.339,12.69,0.03,0.783,0.518,-3.399,0.868,0.069,1.318,0.682,-24.782,1.337,0.039,NAmerica,287.394
1.239,-0.145,0.699,-2.858,0.231,0.056,5.52,0.618,-21.619,5.781,0.034,0.737,0.592,-3.58,0.804,0.061,-0.06,0.758,0.029,0.116,0.031,NAmerica,288.125
1.239,-0.136,0.666,-3.264,0.232,0.058,4.278,0.859,-11.121,4.423,0.037,0.258,0.712,-3.822,0.309,0.044,-0.05,0.688,-0.182,0.122,0.034,NAmerica,288.125
1.369,0.422,0.451,-0.535,0.636,0.081,0.182,0.648,0.172,0.347,0.074,0.244,0.682,-3.701,0.299,0.046,0.48,0.689,-0.422,0.612,0.064,NAmerica,288.389
1.369,0.307,0.53,-0.341,0.479,0.068,0.075,0.486,0.171,0.273,0.076,0.074,0.28,0.016,0.412,0.087,0.362,0.704,-0.276,0.468,0.055,NAmerica,288.389
1.369,0.28,0.553,-0.35,0.436,0.064,0.176,0.54,-0.028,0.323,0.069,0.273,0.677,0.044,0.422,0.059,0.33,0.688,-0.302,0.428,0.052,NAmerica,288.389
1.634,-0.064,0.697,-1.006,0.199,0.049,-0.02,0.674,0.397,0.268,0.083,16.889,0.696,-92.303,17.567,0.057,-0.054,0.77,0.336,0.114,0.026,NAmerica,288.283
1.634,-0.077,0.65,-1.314,0.21,0.052,0.873,0.666,-3.828,0.928,0.051,8.771,0.743,-72.979,9.171,0.06,-0.064,0.748,0.213,0.122,0.028,NAmerica,288.283
2.244,0.262,0.232,-0.429,0.567,0.103,0.096,0.64,0.312,0.271,0.067,6.013,0.883,-21.017,6.094,0.03,0.29,0.323,-0.269,0.534,0.092,NAmerica,277.236
2.244,0.722,0.791,-1.152,0.794,0.052,-0.153,0.534,-17.129,0.208,0.047,0.633,0.703,-2.553,0.695,0.071,0.693,0.796,-1.207,0.804,0.064,NAmerica,277.236
3.528,7.229,0.761,-18.117,8.052,0.046,-0.147,0.534,-16.189,0.204,0.047,0.273,0.68,-0.476,0.346,0.064,6.16,0.672,-12.458,6.755,0.036,NAmerica,284.475
3.551,2.504,0.613,-9.478,3.407,0.053,0.472,0.412,-2.038,0.587,0.059,0.381,0.817,-1.096,0.419,0.047,2.78,0.658,-8.583,3.258,0.039,NAmerica,288.71
3.664,3.917,0.899,-9.914,4.161,0.046,-0.182,0.64,-6.987,0.219,0.038,0.181,0.734,0.211,0.331,0.083,5.086,0.927,-15.595,5.131,0.022,NAmerica,291.036
0.898,0.702,0.809,-3.001,0.736,0.055,-0.179,0.638,-6.409,0.216,0.038,1.338,0.722,-9.195,1.371,0.047,0.707,0.846,-3.087,0.744,0.058,NAmerica,288.111
0.988,0.417,0.547,-1.782,0.487,0.074,0.245,0.683,0.174,0.418,0.059,0.461,0.758,-1.068,0.533,0.07,0.426,0.574,-1.802,0.489,0.07,NAmerica,288.216
0.988,0.57,0.751,-3.315,0.601,0.051,0.275,0.628,0.08,0.476,0.065,0.052,0.413,-8.985,0.155,0.049,0.547,0.801,-2.978,0.578,0.05,NAmerica,288.216
1.079,0.36,0.784,-0.557,0.434,0.076,0.29,0.646,0.049,0.47,0.062,0.061,0.422,-9.762,0.159,0.049,0.345,0.814,-0.484,0.424,0.077,NAmerica,286.793
1.079,1.661,0.808,-14.926,1.679,0.04,-0.344,0.307,-3.988,0.428,0.082,1.329,0.52,-14.23,1.374,0.056,1.589,0.842,-13.578,1.607,0.038,NAmerica,286.793
1.055,0.629,0.717,-2.582,0.681,0.069,-0.005,0.094,-0.444,0.456,0.081,0.168,0.744,-7.676,0.226,0.047,0.5,0.794,-1.396,0.557,0.065,NAmerica,287.478
1.234,-0.16,0.484,-25.717,0.253,0.066,-0.395,0.125,-4.069,0.469,0.076,0.174,0.728,-7.676,0.231,0.048,-0.125,0.506,-11.584,0.174,0.04,NAmerica,288.183
1.234,-0.153,0.515,-25.467,0.249,0.065,0.237,0.387,-0.013,0.615,0.068,0.733,0.644,-2.315,0.809,0.06,-0.117,0.511,-11.207,0.169,0.04,NAmerica,288.183
1.359,0.608,0.517,-3.277,0.715,0.062,0.068,0.603,0.342,0.385,0.051,0.774,0.534,-2.271,0.879,0.071,0.658,0.528,-3.375,0.723,0.049,NAmerica,288.031
1.397,-0.149,0.703,-8.038,0.23,0.055,-0.416,0.409,-1.184,0.529,0.079,0.759,0.612,-2.236,0.846,0.065,-0.159,0.805,-4.43,0.179,0.026,NAmerica,288.008
1.397,-0.145,0.698,-7.493,0.229,0.055,0.434,0.274,-0.131,1.049,0.093,-0.12,0.556,-0.17,0.216,0.06,-0.155,0.799,-3.999,0.175,0.026,NAmerica,288.008
1.555,0.377,0.684,-0.298,0.506,0.059,4.943,0.56,-21.417,5.184,0.03,0.2,0.468,-0.215,0.358,0.063,0.349,0.696,-0.15,0.476,0.057,NAmerica,287.853
1.555,0.409,0.616,-0.376,0.57,0.067,6.371,0.578,-20.417,6.706,0.03,-0.132,0.103,-0.79,0.288,0.075,0.394,0.626,-0.274,0.549,0.065,NAmerica,287.853
1.555,0.397,0.674,-0.285,0.533,0.062,0.745,0.272,-1.214,1.117,0.079,0.568,0.791,-0.337,0.685,0.056,0.381,0.764,-0.126,0.499,0.056,NAmerica,287.853
1.777,-0.023,0.626,0.373,0.159,0.052,0.358,0.38,0.032,1.065,0.106,0.381,0.795,-0.239,0.496,0.046,-0.065,0.775,0.362,0.161,0.049,NAmerica,274.587
1.711,0.514,0.61,-1.93,0.581,0.055,0.738,0.313,-3.758,0.943,0.044,-0.273,0.585,-0.578,0.367,0.064,0.431,0.672,-1.204,0.504,0.053,NAmerica,275.446
1.711,0.068,0.157,-0.501,0.26,0.074,0.023,0.532,0.221,0.202,0.059,0.654,0.249,-0.584,1.144,0.113,0.007,0.18,-0.084,0.221,0.065,NAmerica,275.446
2.993,0.263,0.785,0.417,0.464,0.055,-0.096,0.649,0.29,0.279,0.084,13.112,0.615,-141.964,13.232,0.029,0.14,0.884,0.603,0.383,0.051,NAmerica,282.993
3.92,-0.473,0.649,-0.774,0.597,0.054,-0.161,0.721,-4.74,0.205,0.041,12.679,0.494,-106.157,12.966,0.055,-0.512,0.781,-0.748,0.593,0.044,NAmerica,286.495
2.157,-0.201,0.702,0.133,0.313,0.061,-0.156,0.71,-4.758,0.203,0.041,1.134,0.725,-2.104,1.251,0.05,-0.158,0.745,0.299,0.281,0.059,NAmerica,280.44
2.157,0.732,0.273,-0.745,1.164,0.11,0.343,0.666,-3.333,0.44,0.037,0.61,0.834,0.26,0.871,0.071,0.797,0.289,-0.765,1.17,0.104,NAmerica,280.44
2.655,6.348,0.808,-45.006,6.827,0.057,0.376,0.666,-4.155,0.47,0.037,0.857,0.615,-4.929,1.007,0.041,6.186,0.783,-40.114,6.453,0.041,NAmerica,283.962
2.655,6.722,0.502,-31.675,7.16,0.05,0.241,0.504,-5.083,0.257,0.024,0.364,0.771,-2.144,0.396,0.045,7.227,0.494,-35.513,7.568,0.045,NAmerica,283.962
2.725,0.463,0.57,-0.336,0.849,0.067,0.541,0.406,-3.244,0.609,0.059,0.151,0.835,0.31,0.275,0.072,0.333,0.758,0.367,0.584,0.045,NAmerica,285.339
3.156,0.206,0.795,0.58,0.657,0.071,0.55,0.449,-6.383,0.583,0.041,0.052,0.711,-1.262,0.13,0.038,-0.044,0.85,0.555,0.676,0.077,NAmerica,286.346
3.924,0.221,0.629,-1.919,0.755,0.058,0.446,0.476,-5.38,0.477,0.038,0.057,0.705,-1.479,0.133,0.039,0.153,0.703,-0.105,0.464,0.035,NAmerica,284.351
0.89,0.443,0.784,-3.219,0.465,0.042,0.339,0.464,-1.95,0.4,0.052,0.791,0.707,-14.875,0.847,0.041,0.431,0.862,-2.903,0.447,0.036,NAmerica,287.781
1.05,0.059,0.692,0.391,0.251,0.079,0.426,0.381,-0.809,0.673,0.09,0.837,0.704,-17.608,0.894,0.042,-0.042,0.773,0.474,0.233,0.074,NAmerica,287.963
1.208,-0.164,0.751,-7.051,0.245,0.059,0.134,0.373,0.003,0.553,0.096,0.344,0.574,-12.497,0.383,0.045,-0.056,0.786,-0.762,0.115,0.032,NAmerica,287.503
