arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.891,-1.944,0.55,0.298,-758.328,0.03,-1.304,0.706,0.377,-465.033,0.017,-2.298,0.531,0.214,-802.19,0.032,NAmerica,275.661
1.889,-0.549,0.592,0.35,-295.012,0.026,-0.363,0.659,0.366,-3140.744,0.016,-0.972,0.598,0.262,-314.248,0.028,NAmerica,275.841
1.551,6.616,0.513,-0.145,474.724,0.016,-0.427,0.585,0.342,-871.953,0.013,2.397,0.577,0.32,365.79,0.012,NAmerica,275.752
1.166,-8.003,0.365,-0.193,10657.891,0.033,-0.755,0.656,0.241,-10.483,0.023,-6.962,0.501,0.244,8481.716,0.026,NAmerica,281.204
1.166,-1.801,0.589,-0.249,-658.639,0.024,-0.613,0.649,0.197,-940.659,0.027,-0.171,0.575,0.33,-482.537,0.017,NAmerica,281.204
0.963,4.11,0.621,0.196,-3536.259,0.018,-1.111,0.668,0.325,441.929,0.017,2.29,0.662,0.438,-2955.37,0.015,Europe,286.915
1.122,-0.693,0.6,-0.437,-1288.488,0.02,-0.815,0.519,0.172,-60.044,0.022,0.141,0.651,0.378,-847.593,0.013,Europe,287.044
0.904,-0.189,0.472,0.138,-11.169,0.025,-6.554,-0.051,-0.211,9188.017,0.026,-0.431,0.486,0.232,-10.544,0.023,Europe,284.727
0.983,0.059,0.593,0.325,-862.294,0.025,-0.301,0.365,0.132,259.974,0.033,-0.438,0.615,0.342,-851.607,0.024,Europe,285.345
1.211,-0.505,0.751,0.505,378.425,0.015,-0.971,0.455,0.134,-69.61,0.022,-0.565,0.758,0.564,355.057,0.014,Europe,287.368
1.211,-0.182,0.647,0.413,-50.541,0.019,-0.898,-0.126,-0.484,-82.866,0.035,-0.197,0.69,0.446,-49.127,0.018,Europe,287.368
1.285,-0.236,0.295,-0.1,983.959,0.025,-0.789,0.172,-0.555,320.613,0.018,-1.618,0.292,0.085,897.186,0.023,NAmerica,273.894
1.121,1.167,0.37,0.015,618.713,0.035,-1.695,0.742,0.549,73.798,0.014,0.155,0.535,0.252,539.091,0.03,NAmerica,276.09
1.534,-4.49,0.419,0.029,1640.009,0.023,-1.802,0.414,0.165,3881.545,0.026,-2.721,0.513,0.246,1445.137,0.02,NAmerica,274.461
1.407,-0.325,0.421,0.158,-566.917,0.025,-1.817,0.256,-0.053,477.534,0.017,-0.139,0.305,0.092,-588.801,0.026,NAmerica,274.423
1.183,0.089,0.549,-0.013,557.282,0.014,-1.239,0.549,0.257,262.408,0.013,0.344,0.474,0.203,494.44,0.013,NAmerica,276.011
1.183,-1.67,0.701,0.433,82.716,0.016,-0.806,0.668,0.254,198.702,0.02,-0.721,0.676,0.457,80.962,0.015,NAmerica,276.011
1.861,-3.911,0.413,0.132,3956.974,0.026,-0.174,0.711,0.44,592.644,0.009,-4.218,0.635,0.267,3637.066,0.024,NAmerica,282.6
1.861,-1.056,0.238,-0.491,568.203,0.021,-0.515,0.645,0.28,547.481,0.016,-0.845,0.425,0.179,421.561,0.015,NAmerica,282.6
0.807,-0.478,0.547,-1.154,-2165.97,0.022,-0.43,0.636,0.168,1293.312,0.032,-1.462,0.499,0.135,-1372.685,0.014,NAmerica,279.05
0.807,0.878,0.662,0.131,357.059,0.02,-1.109,0.623,0.219,1605.66,0.037,0.391,0.686,0.458,281.984,0.016,NAmerica,279.05
0.807,-0.809,0.785,-1.444,1238.11,0.02,0.325,0.57,0.318,-1369.721,0.013,-0.929,0.736,0.449,587.971,0.009,NAmerica,279.05
0.848,2.312,0.603,-0.284,2037.616,0.021,-1.223,0.736,0.308,-135.036,0.025,0.925,0.628,0.394,1400.154,0.014,NAmerica,279.542
0.848,-3.037,0.574,0.296,-1683.925,0.029,0.508,0.688,0.306,462.891,0.027,-2.184,0.578,0.28,-1703.167,0.029,NAmerica,279.542
1.216,-1.115,0.59,0.344,1471.383,0.034,-0.654,0.707,0.453,-835.579,0.015,-1.178,0.604,0.294,1526.107,0.035,Europe,287.216
1.25,-0.008,0.588,-0.367,-1939.276,0.018,-2.376,0.496,0.205,1723.41,0.022,1.063,0.56,0.24,-1446.018,0.014,Europe,287.241
0.968,-0.466,0.747,0.531,-111.185,0.021,-1.002,0.62,0.353,-77.092,0.018,-0.819,0.72,0.495,-115.392,0.021,Europe,287.332
0.968,2.055,0.649,0.379,437.883,0.026,-0.256,0.07,-0.091,-518.96,0.026,0.236,0.637,0.399,430.776,0.026,Europe,287.332
1.382,0.188,0.735,0.216,-1000.431,0.018,-0.831,0.477,0.225,-206.749,0.019,-0.106,0.667,0.444,-842.448,0.015,Europe,288.09
1.223,-1.504,0.659,0.367,1538.323,0.02,-1.05,0.236,0.031,-329.226,0.024,-2.188,0.696,0.456,1426.088,0.018,Europe,287.688
1.631,-1.221,0.573,0.134,-535.198,0.023,-0.957,0.368,0.113,248.245,0.019,-1.2,0.54,0.291,-484.081,0.021,NAmerica,282.077
1.124,-28.284,0.446,0.132,-38971.3,0.023,-1.335,0.283,-0.03,159.679,0.017,31.922,0.394,0.153,-38497.698,0.023,NAmerica,275.41
1.124,-0.632,0.627,0.351,478.607,0.017,-1.806,0.707,0.339,-510.638,0.015,-2.12,0.627,0.348,479.738,0.017,NAmerica,275.41
1.809,-1.289,0.281,-0.048,1574.988,0.025,3.945,0.641,0.255,16353.668,0.029,0.382,0.366,0.124,1440.121,0.023,NAmerica,275.459
1.244,-0.963,0.775,0.589,397.572,0.013,4.261,0.648,0.279,3042.255,0.027,-0.897,0.714,0.455,457.924,0.015,NAmerica,277.017
1.244,0.337,0.465,0.048,153.48,0.016,-0.573,0.81,0.553,-8.955,0.018,-0.575,0.45,0.202,140.546,0.015,NAmerica,277.017
1.125,-0.546,0.706,0.169,-747.795,0.017,-1.206,0.508,0.189,401.47,0.02,-1.65,0.596,0.263,-704.114,0.016,NAmerica,281.316
0.8,-4.249,0.804,0.634,11457.959,0.02,1.769,0.542,0.28,551.661,0.014,5.951,0.743,0.493,13495.198,0.024,Europe,286.168
0.889,-3.97,0.84,0.676,2039.521,0.018,-0.998,0.622,0.221,-8.893,0.039,-1.487,0.836,0.612,2232.758,0.02,Europe,287.413
0.889,-0.018,0.742,0.154,-12.313,0.025,-0.063,0.328,0.011,840.792,0.016,-0.339,0.6,0.348,-10.81,0.022,Europe,287.413
1.192,-0.519,0.378,-0.319,-250.436,0.025,-0.586,0.317,0.045,-322.477,0.019,-0.976,0.386,0.098,-207.088,0.02,Europe,287.322
1.295,13.722,0.579,-0.368,3177.324,0.018,-0.405,0.288,0.081,1089.572,0.028,2.094,0.584,0.279,2306.027,0.013,Europe,287.608
1.221,0.382,0.679,0.396,90.596,0.033,-0.883,0.682,-0.119,-2.085,0.027,-0.703,0.59,0.166,106.491,0.039,NAmerica,273.894
1.21,0.133,0.585,0.145,105.896,0.018,-2.359,0.663,0.344,-533.743,0.016,-0.875,0.634,0.393,89.205,0.015,NAmerica,274.728
1.888,3.336,0.435,-0.078,808.65,0.016,-0.165,0.61,0.276,-55.778,0.019,3.971,0.447,0.169,710.009,0.014,NAmerica,276.878
1.316,0.143,0.631,0.353,-335.625,0.015,-1.582,0.558,0.18,-779.158,0.022,-0.175,0.64,0.329,-341.919,0.016,NAmerica,275.659
1.582,-0.791,0.317,0.065,1488.57,0.029,-0.955,0.496,0.142,5.85,0.028,-0.601,0.401,0.151,1419.077,0.027,NAmerica,281.92
1.582,-0.942,0.324,-0.174,-2.136,0.027,-0.945,0.26,0.058,-15.321,0.051,-0.92,0.388,-0.173,-2.135,0.028,NAmerica,281.92
0.805,0.347,0.685,0.233,-334.745,0.018,16.832,-0.111,-0.678,908.991,0.012,-0.337,0.647,0.408,-294.162,0.016,NAmerica,284.112
1.249,0.25,0.642,0.079,-62.876,0.021,-1.191,0.268,0.057,-10.04,0.044,-0.234,0.637,0.402,-50.681,0.017,NAmerica,280.302
1.637,-0.491,0.551,0.187,157.307,0.022,-1.603,-0.207,-0.366,-16.199,0.024,-0.669,0.603,0.327,143.184,0.02,NAmerica,280.702
0.94,-0.637,0.54,0.23,11.343,0.019,-0.17,0.793,0.324,-14.787,0.038,-0.925,0.58,0.228,11.358,0.019,NAmerica,276.006
0.94,-0.9,-0.157,-0.228,-17.488,0.058,-3.196,0.694,0.193,36.134,0.018,-0.919,-0.112,-0.035,-16.056,0.053,NAmerica,276.006
0.94,-3.93,-0.044,-5.783,-102.387,0.02,-0.978,-0.177,-0.779,-2.015,0.014,-1.611,-0.02,-0.677,-50.905,0.01,NAmerica,276.006
1.232,-0.401,0.78,0.532,42.773,0.025,-1.199,0.185,-0.006,-100.339,0.016,-1.04,0.793,0.332,51.106,0.03,NAmerica,275.875
1.561,-3.559,0.451,0.19,-136.417,0.019,-0.935,0.481,0.161,72.375,0.024,-0.969,0.528,0.277,-128.944,0.018,NAmerica,277.383
1.497,0.375,0.806,0.647,-10.689,0.028,-4.064,0.624,0.389,215.04,0.013,0.082,0.811,0.532,-12.31,0.032,NAmerica,275.15
1.497,-3.513,0.67,0.41,30.901,0.016,-0.666,0.474,0.157,371.864,0.023,-5.832,0.647,0.365,32.062,0.016,NAmerica,275.15
1.657,-0.994,0.464,-0.076,-18.285,0.016,-0.699,0.543,0.28,-86.496,0.022,-0.955,0.278,-0.002,-17.645,0.016,NAmerica,275.23
1.906,53.176,0.194,-0.428,-13446.792,0.019,-2.43,0.619,0.214,5293.227,0.027,10.801,0.043,-0.219,-12423.904,0.018,NAmerica,281.949
0.82,-0.855,0.544,0.193,128.939,0.024,-0.581,0.195,-0.159,128.694,0.012,-1.093,0.617,0.369,114.059,0.021,NAmerica,280.319
1.1,-4.279,0.651,-0.545,341.978,0.021,-0.674,0.685,0.297,-122.834,0.018,-4.814,0.6,0.231,241.328,0.015,Europe,288.304
0.882,1.225,0.677,0.384,318.026,0.02,4.235,0.2,-0.023,1469.945,0.02,0.135,0.62,0.37,321.626,0.02,Europe,282.239
0.882,0.25,0.5,-0.094,-106.621,0.027,47.854,0.673,0.146,69424.396,0.041,-0.149,0.55,0.292,-85.804,0.021,Europe,282.239
0.882,-5.473,0.758,0.572,3905.913,0.02,-0.902,0.629,0.313,99.124,0.011,-4.64,0.737,0.454,4413.139,0.023,Europe,282.239
0.837,2.419,0.23,-6.055,317.497,0.029,7.667,0.857,0.492,270.874,0.024,0.502,0.199,-1.319,182.017,0.017,Europe,285.56
0.837,0.487,0.743,0.313,-121.415,0.018,-1.038,0.7,0.269,-111.604,0.024,-0.526,0.74,0.539,-99.455,0.015,Europe,285.56
1.121,-1.915,0.207,-0.45,1505.216,0.024,-1.078,0.687,0.249,-53.571,0.027,-1.429,0.209,-0.031,1269.041,0.02,NAmerica,277.953
0.805,267.433,0.656,0.415,57456.118,0.034,-1.079,0.572,0.258,-61.209,0.019,210.956,0.617,0.289,63353.085,0.037,NAmerica,280.244
1.016,0.466,0.626,-0.721,261.196,0.018,-1.032,0.571,0.259,-74.75,0.018,-0.792,0.573,0.264,170.851,0.012,NAmerica,279.826
1.938,18.325,0.338,0.104,359.812,0.032,-1.039,0.599,0.216,-130.994,0.027,18.461,-0.474,-0.265,427.502,0.039,NAmerica,282.67
0.803,8.195,0.705,0.483,4445.653,0.019,-1.044,0.619,0.288,-102.488,0.018,3.603,0.692,0.41,4747.429,0.02,NAmerica,279.804
0.803,-3.311,0.699,0.485,-1210.471,0.021,-4.845,0.524,0.267,375.038,0.016,-2.099,0.722,0.413,-1292.971,0.023,NAmerica,279.804
0.803,-15.858,0.53,0.034,-3373.15,0.02,-2.018,0.508,0.253,62.677,0.012,-8.437,0.564,0.317,-2835.123,0.017,NAmerica,279.804
0.803,-1.124,0.55,-0.028,-86.632,0.02,-0.913,0.575,0.323,82.581,0.013,-1.238,0.533,0.281,-72.431,0.017,NAmerica,279.804
0.803,-1.141,0.55,0.262,-114.228,0.026,-0.945,0.603,0.343,-133.085,0.007,-1.264,0.5,0.238,-116.063,0.026,NAmerica,279.804
0.803,-1.169,0.629,0.168,-100.501,0.019,-0.936,0.62,0.25,-333.63,0.014,-1.315,0.579,0.335,-89.849,0.017,NAmerica,279.804
0.803,0.109,0.523,-0.033,-63.199,0.025,-1.04,0.57,0.241,548.36,0.013,-0.803,0.433,0.175,-56.488,0.022,NAmerica,279.804
0.803,0.539,0.558,-0.081,-69.536,0.022,-1.132,0.622,0.259,-184.639,0.015,-0.687,0.483,0.222,-58.991,0.019,NAmerica,279.804
0.803,-0.132,0.597,-0.004,-91.178,0.021,-1.051,0.61,0.22,-86.399,0.018,-1.136,0.501,0.241,-79.246,0.019,NAmerica,279.804
0.827,-3.245,0.449,-2.99,-414.469,0.021,-1.956,0.712,0.441,198.58,0.014,-0.929,0.511,-0.149,-222.385,0.011,NAmerica,279.729
0.827,-3.815,0.638,-0.366,-464.359,0.018,1.022,0.688,0.395,-351.838,0.017,-1.058,0.64,0.394,-309.245,0.012,NAmerica,279.729
0.827,-2.645,0.562,-0.892,-283.642,0.019,-0.49,0.795,0.492,-41.185,0.015,-1.034,0.559,0.24,-179.738,0.012,NAmerica,279.729
0.827,5.254,0.642,-0.293,1259.273,0.019,-0.757,0.689,0.338,130.628,0.014,-0.577,0.643,0.4,857.981,0.013,NAmerica,279.729
0.827,1.607,0.584,-0.033,572.962,0.02,-2.388,0.674,0.282,-2297.551,0.016,-0.824,0.618,0.382,443.158,0.016,NAmerica,279.729
0.868,-0.144,0.662,0.159,243.577,0.017,6.963,0.607,0.286,209075.214,0.022,-1.374,0.631,0.387,208.03,0.015,NAmerica,279.618
0.868,-2.725,0.652,0.251,-391.409,0.018,0.521,0.899,0.487,2.896,0.027,-1.601,0.634,0.375,-357.51,0.017,NAmerica,279.618
0.868,-0.108,0.714,0.361,-46.186,0.017,-1.172,0.658,0.411,-72.181,0.019,-0.406,0.682,0.424,-43.84,0.016,NAmerica,279.618
1.135,0.519,0.636,-0.3,247.169,0.02,-1.272,0.341,0.08,40.262,0.02,0.098,0.628,0.389,169.381,0.013,NAmerica,278.962
1.135,6.614,0.589,0.187,-2444.604,0.017,-0.962,0.32,0.075,-293.5,0.028,-3.474,0.59,0.34,-2202.255,0.016,NAmerica,278.962
1.127,-3.034,0.508,-0.038,-3453.861,0.026,-0.991,0.749,0.412,-90.326,0.017,-1.583,0.542,0.294,-2849.291,0.021,NAmerica,280.257
1.127,0.015,0.694,0.481,2.911,0.028,-1.187,0.37,0.13,-159.928,0.015,0.23,0.817,0.42,3.079,0.029,NAmerica,280.257
1.75,-5.864,0.52,0.096,-3577.55,0.024,2.752,0.41,0.093,8207.632,0.037,-4.128,0.531,0.277,-3198.246,0.021,NAmerica,280.493
1.24,0.383,0.583,0.34,34.111,0.017,-0.43,0.343,0.116,152.916,0.016,-1.029,0.448,0.183,37.929,0.019,NAmerica,277.042
1.137,-2.187,0.285,0.01,-245.463,0.029,-3.077,0.138,0.004,1253.643,0.02,-1.151,0.248,0.06,-239.223,0.028,NAmerica,279.931
1.448,-0.186,0.574,-0.13,1383.802,0.024,3.485,0.249,0.061,1977.387,0.025,0.137,0.69,0.463,954.314,0.017,NAmerica,279.491
1.917,0.836,0.509,0.038,-970.016,0.016,10.822,0.34,-0.022,-41.534,0.003,-1.292,0.57,0.305,-824.661,0.013,NAmerica,279.393
1.089,-1.244,0.336,0.041,-436.635,0.037,-0.258,0.717,0.362,324.335,0.012,-1.044,0.229,0.043,-436.077,0.037,NAmerica,278.648
1.437,-0.509,0.348,-0.347,212.013,0.02,-1.135,0.274,0.006,5.158,0.024,-0.694,0.377,0.121,171.276,0.016,NAmerica,281.603
1.437,6.076,0.172,-0.393,1482.9,0.024,-0.704,0.768,0.589,-24.166,0.013,-2.599,0.138,-0.025,1272.223,0.021,NAmerica,281.603
1.513,-0.158,0.337,0.008,981.406,0.025,-0.15,0.41,0.164,506.467,0.016,0.209,0.493,0.221,869.506,0.022,NAmerica,283.04
1.513,20.612,0.248,-4.677,-97.888,0.007,-0.594,0.332,0.11,226.371,0.018,20.696,0.272,-1.512,-65.121,0.005,NAmerica,283.04
1.126,-0.606,0.619,-0.248,183.856,0.017,0.975,-0.085,-1.556,-6.661,0.006,-0.632,0.597,0.327,134.995,0.013,NAmerica,279.296
1.63,-1.182,0.031,-0.498,6.331,0.03,-0.467,0.583,0.263,-201.471,0.013,-1.159,0.457,0.109,4.884,0.023,NAmerica,276.368
1.464,-0.111,0.678,0.396,-62.24,0.015,-0.028,0.176,0.023,1207.875,0.027,-0.131,0.6,0.36,-64.072,0.015,NAmerica,277.138
1.009,-1.837,0.378,-0.367,2063.255,0.02,-0.856,0.467,0.189,88.378,0.019,-1.655,0.539,0.289,1487.829,0.015,NAmerica,277.018
1.091,0.961,0.625,0.163,331.63,0.018,-0.905,0.56,0.269,176.225,0.024,0.383,0.689,0.47,263.899,0.014,NAmerica,282.226
0.967,2.084,-0.649,-25.096,-21.282,0.02,-0.949,0.467,0.197,44.394,0.024,0.381,-0.545,-15.773,-17.062,0.016,NAmerica,278.425
1.064,-1.294,0.533,0.271,-145.88,0.013,-1.025,0.656,0.429,-46.622,0.008,-0.53,0.391,0.144,-158.086,0.014,NAmerica,278.671
0.841,1.622,0.335,-0.166,-925.137,0.029,-0.629,0.202,0.029,-16.577,0.026,-0.04,0.537,0.28,-727.043,0.023,NAmerica,279.8
0.928,-0.197,0.657,0.266,182.919,0.018,-1.059,-0.085,-0.013,41.115,0.058,-0.503,0.663,0.437,160.229,0.016,NAmerica,280.897
1.473,0.262,0.417,-0.089,338.949,0.029,-1.076,-0.102,-0.017,46.942,0.051,-0.406,0.435,0.185,293.258,0.025,NAmerica,278.92
1.473,-0.912,0.404,-0.111,52.221,0.028,-0.937,-0.018,-0.007,-13.446,0.082,-0.738,0.539,0.264,42.49,0.023,NAmerica,278.92
1.206,-3.462,0.469,-1.488,1783.647,0.017,-0.848,-0.094,-0.005,43.495,0.077,-1.726,0.543,0.254,976.522,0.009,NAmerica,276.67
1.449,-1.538,-0.045,-0.837,-52.015,0.029,0.228,0.244,0.023,-32.519,0.027,-1.082,0.296,0.087,-36.683,0.021,NAmerica,276.422
1.44,-0.977,-0.146,-0.157,43.94,0.062,-0.977,0.261,0.052,18.187,0.035,-0.177,-0.033,-0.027,41.409,0.059,NAmerica,276.782
1.44,-0.97,-0.175,-0.208,51.165,0.056,-1.326,0.295,0.085,-506.062,0.026,0.066,-0.059,-0.042,47.516,0.052,NAmerica,276.782
1.44,-1.133,-0.098,-0.159,-14.431,0.088,-0.248,0.333,0.11,89.192,0.011,-0.77,-0.077,-0.046,-13.708,0.084,NAmerica,276.782
1.44,3.407,-0.385,-0.44,52.065,0.092,-13.988,0.108,0.01,-1301.895,0.034,-1.263,-0.443,-0.176,47.054,0.084,NAmerica,276.782
1.681,-0.939,0.435,0.165,-17.847,0.021,11.736,0.589,0.343,2236.147,0.017,-0.321,0.506,0.183,-17.655,0.021,NAmerica,276.309
1.09,-0.879,0.609,0.37,26.36,0.03,-0.896,0.673,0.118,476.106,0.093,-0.961,0.674,0.364,26.494,0.03,NAmerica,281.511
1.341,-0.214,0.527,0.24,-668.947,0.023,-0.495,0.399,0.038,-38.27,0.006,-0.46,0.676,0.403,-592.796,0.021,NAmerica,282.625
1.341,-0.424,0.421,-0.656,121.676,0.015,-0.663,0.46,0.14,127.704,0.023,-0.071,0.431,0.142,87.588,0.011,NAmerica,282.625
1.341,-24.959,0.169,-0.286,-1483.766,0.039,-1.483,0.519,0.206,351.722,0.015,-37.25,0.231,0.046,-1277.578,0.033,NAmerica,282.625
1.404,-1.005,0.677,0.376,1080.124,0.016,-0.779,0.421,0.164,309.558,0.014,0.588,0.677,0.421,1040.734,0.016,NAmerica,283.339
0.648,-1.154,0.582,0.221,1296.196,0.087,-0.54,0.394,0.144,258.319,0.015,-1.356,0.54,0.11,1386.015,0.093,NAmerica,277.757
0.993,1.252,0.65,0.035,-134.351,0.013,-2.039,0.548,0.191,236.26,0.019,1.478,0.566,0.184,-123.527,0.012,Europe,283.674
0.993,-0.139,0.592,0.285,212.825,0.02,-0.755,0.409,0.159,74.429,0.012,-0.322,0.625,0.387,197.027,0.019,Europe,283.674
0.993,4.574,0.601,0.196,-3107.673,0.017,-0.774,0.457,0.19,537.032,0.013,12.387,0.61,0.366,-2760.29,0.015,Europe,283.674
0.993,0.612,0.558,-0.136,-394.686,0.017,-0.101,0.285,0.079,-972.637,0.018,-1.396,0.584,0.303,-309.214,0.013,Europe,283.674
0.993,-0.719,0.383,-0.345,-233.602,0.022,-0.528,0.581,0.223,279.109,0.016,-0.68,0.371,0.039,-197.401,0.018,Europe,283.674
0.993,5.808,0.629,0.366,-600.337,0.019,-0.773,0.609,0.162,138.957,0.023,2.338,0.579,0.335,-614.817,0.02,Europe,283.674
0.993,1.944,0.683,0.402,543.917,0.015,-0.972,0.423,0.114,-202.026,0.026,-0.088,0.65,0.423,534.475,0.015,Europe,283.674
0.993,-16.031,0.599,-0.187,-27857.684,0.016,0.601,0.545,0.296,1562.355,0.015,19.513,0.637,0.357,-20505.129,0.012,Europe,283.674
0.993,1.378,0.57,0.214,-478.302,0.019,-7.988,0.374,0.102,-4829.128,0.017,1.958,0.592,0.351,-434.522,0.017,Europe,283.674
0.993,3.837,0.657,0.297,787.064,0.016,-0.419,0.242,0.024,-426.338,0.025,3.632,0.62,0.381,738.32,0.015,Europe,283.674
1.017,-0.193,0.626,0.367,173.246,0.02,-1.245,0.491,0.241,-442.652,0.017,-0.386,0.648,0.383,171.063,0.02,Europe,283.902
1.017,-0.595,0.407,0.028,-420.985,0.027,-0.93,0.171,0.026,16.606,0.035,0.288,0.452,0.205,-380.923,0.024,Europe,283.902
1.781,2.999,0.448,-0.389,2194.645,0.021,-0.825,0.346,0.108,660.993,0.022,-1.941,0.516,0.267,1594.585,0.015,NAmerica,280.026
1.781,-20.441,0.297,-0.699,-6643.786,0.024,-3.111,0.262,0.028,-1698.963,0.014,-2.586,0.424,0.173,-4634.509,0.016,NAmerica,280.026
1.781,-0.657,0.202,-0.397,-510.086,0.03,3.348,0.148,-0.124,-1484.722,0.011,-0.651,0.258,0.05,-420.613,0.025,NAmerica,280.026
1.401,0.15,0.524,-0.043,-878.825,0.02,-0.266,-0.142,-0.56,-4.148,0.008,-0.042,0.466,0.208,-765.928,0.017,NAmerica,280.342
1.593,-1.123,0.159,-0.339,-24.003,0.029,-3.037,0.499,0.198,-30.98,0.016,-1.034,0.433,0.18,-18.782,0.023,NAmerica,280.123
1.053,-2.888,0.528,0.115,1571.053,0.022,-1.892,0.346,0.111,11500.02,0.03,-2.496,0.644,0.393,1300.535,0.018,NAmerica,281.246
2.582,-0.59,0.475,0.182,-545.817,0.013,-2.329,0.625,0.357,-406.642,0.016,-0.064,0.415,0.172,-549.126,0.013,NAmerica,285.168
2.582,6.495,0.555,0.118,-1315.034,0.009,-87.661,0.508,-7.135,454.375,0.01,1.233,0.409,0.132,-1304.38,0.009,NAmerica,285.168
1.768,0.758,-0.555,-2.223,-5.961,0.011,-0.676,0.496,0.233,-156.635,0.015,-0.136,-0.392,-2.267,-6.002,0.011,NAmerica,280.667
0.568,-6.101,0.395,-0.321,-39.768,0.02,-0.9,0.52,0.221,308.41,0.022,-5.273,0.37,0.049,-33.743,0.017,NAmerica,282.199
0.985,-0.083,0.527,0.253,-543.841,0.027,-1.202,0.34,0.11,720.013,0.019,-0.085,0.608,0.32,-518.927,0.026,NAmerica,279.408
1.816,-2.469,0.719,0.501,710.328,0.013,-11.445,-0.008,-0.271,150.743,0.017,-0.294,0.682,0.442,751.277,0.014,NAmerica,283.488
0.612,-2.025,0.34,-43.321,1060.563,0.023,-0.952,0.843,0.466,9.06,0.02,-32.284,0.29,-11.912,572.433,0.013,NAmerica,277.773
1.863,-0.481,0.521,-0.101,-282.544,0.018,-1.527,0.402,0.111,-1177.762,0.039,-0.56,0.527,0.278,-228.904,0.015,NAmerica,280.735
1.227,0.895,0.361,-0.157,1358.159,0.028,1.165,0.387,0.144,793.466,0.018,1.123,0.39,0.15,1164.234,0.024,NAmerica,278.311
1.713,-0.18,0.352,-0.449,918.569,0.024,-3.13,0.362,0.131,-1280.615,0.019,1.669,0.476,0.223,672.47,0.017,NAmerica,279.329
1.284,0.095,0.255,-0.55,-29.297,0.018,-0.824,0.634,0.144,3.462,0.008,0.478,0.035,-0.256,-26.374,0.016,NAmerica,275.154
1.644,-0.283,0.387,-0.005,44.071,0.025,1.834,0.583,0.311,3053.818,0.01,-1.195,0.703,0.351,35.416,0.02,NAmerica,279.816
1.559,-0.616,0.474,0.223,-311.145,0.036,-1.017,0.571,0.315,-85.871,0.017,-0.797,0.541,0.224,-310.988,0.036,NAmerica,282.237
1.559,-1.22,0.477,-0.041,281.132,0.02,-0.941,0.651,0.399,-33.425,0.017,-0.93,0.617,0.364,219.791,0.016,NAmerica,282.237
0.948,7.788,0.397,-0.346,-2036.004,0.023,-0.116,0.441,0.193,1150.981,0.019,3.441,0.552,0.3,-1468.712,0.017,NAmerica,280.789
0.72,-0.055,0.578,-0.331,4.317,0.011,-1.219,0.439,0.185,100.212,0.02,-0.55,0.406,0.112,3.527,0.009,Europe,282.617
0.788,4.718,0.542,-0.738,4849.991,0.015,-1.013,0.384,0.147,-67.136,0.025,-4.735,0.548,0.185,3320.177,0.01,Europe,282.569
1.74,0.622,0.502,-0.222,1011.262,0.024,-1.097,0.258,-0.094,-157.852,0.017,-0.32,0.524,0.27,781.794,0.018,NAmerica,278.457
1.74,0.813,0.6,0.131,1413.946,0.022,-1.066,0.247,-0.05,-119.626,0.019,1.176,0.648,0.416,1158.856,0.018,NAmerica,278.457
1.867,-8.384,0.514,0.194,-7597.916,0.019,-1.021,0.661,0.303,-44.768,0.019,-0.797,0.568,0.282,-7169.506,0.018,NAmerica,280.471
1.867,-0.66,0.448,0.163,101.57,0.02,-2.074,0.119,-0.008,104.975,0.024,-0.763,0.456,0.188,100.027,0.02,NAmerica,280.471
2.055,-0.685,0.523,0.272,-284.519,0.024,-6.62,0.615,0.218,775.505,0.02,-0.714,0.604,0.271,-284.803,0.024,NAmerica,279.951
1.958,-0.027,0.253,-1.154,-953.789,0.023,-1.045,0.662,0.192,14.851,0.031,-0.366,0.416,0.161,-595.428,0.015,NAmerica,279.713
1.958,-0.167,0.29,-0.69,-843.442,0.024,-0.573,0.703,0.125,-196.353,0.035,-0.457,0.377,0.136,-603.051,0.017,NAmerica,279.713
1.188,-0.152,0.488,0.107,371.046,0.022,-0.897,0.527,0.083,-3.953,0.055,-0.808,0.535,0.285,332.084,0.02,NAmerica,277.396
0.76,-3.216,0.327,-0.413,124.285,0.028,-0.628,0.68,0.363,113.162,0.021,-1.619,0.478,0.228,91.897,0.021,Europe,283.077
0.76,-24.781,0.664,0.421,667.247,0.017,-1.253,0.231,-0.267,-43.276,0.033,-4.136,0.687,0.373,694.092,0.018,Europe,283.077
0.76,-1.07,0.634,0.391,12.891,0.027,-0.054,0.752,0.369,384.134,0.019,-1.121,0.722,0.379,13.02,0.027,Europe,283.077
0.762,1.208,0.676,0.404,-161.945,0.029,-0.999,0.515,0.205,1194.697,0.017,-1.109,0.6,0.225,-184.766,0.033,Europe,283.266
0.762,-0.6,0.53,0.247,-3.582,0.05,-0.74,0.562,0.241,154.281,0.014,-0.809,0.368,0.093,-3.932,0.054,Europe,283.266
0.902,-0.86,0.598,0.287,119.733,0.022,-0.986,0.748,0.477,-64.763,0.017,-0.994,0.354,0.123,132.793,0.024,NAmerica,279.927
0.82,-1.881,0.258,-0.338,-44.477,0.033,0.124,0.831,0.227,10.078,0.014,-1.324,0.336,0.111,-36.256,0.027,NAmerica,275.811
